etime;mysql_17_threads;mysql_17_conns;localhost_processload_mysql_26;mysql_17_vmswap;mysql_19_questions;mysql_17_vmsize;mysql_19_processes;mysql_17_vmdata;mysql_17_vmstk;mysql_17_vmrss
1286869500; 3.5990000000e+01; 0.0000000000e+00; 2.6041365633e+01; 4.0577826816e+08; 1.2376951432e+02; 7.6860211200e+08; 2.6990000000e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6282384384e+08
1286869800; 3.6993333333e+01; 0.0000000000e+00; 1.5039801405e+01; 4.0689729536e+08; 1.2288469813e+02; 7.6860211200e+08; 2.7993333333e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6170481664e+08
1286870100; 3.7000000000e+01; 0.0000000000e+00; 1.3408544073e+01; 4.0689666731e+08; 1.2539159866e+02; 7.6860211200e+08; 2.8000000000e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6170544469e+08
1286870400; 3.7000000000e+01; 0.0000000000e+00; 2.0362108564e+01; 4.0558620672e+08; 1.6362961683e+02; 7.6860211200e+08; 2.8000000000e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6301590528e+08
1286870700; 3.7993333333e+01; 0.0000000000e+00; 1.7019247029e+01; 4.0605379243e+08; 1.5832076890e+02; 7.6860211200e+08; 2.8993333333e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6254831957e+08
1286871000; 3.8000000000e+01; 0.0000000000e+00; 2.5973311074e+01; 4.0640395947e+08; 1.6956560316e+02; 7.6860211200e+08; 2.9000000000e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6219815253e+08
1286871300; 3.8000000000e+01; 0.0000000000e+00; 3.5883622222e+01; 4.0680927232e+08; 1.5177296667e+02; 7.6860211200e+08; 2.9000000000e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6179283968e+08
1286871600; 3.8996666667e+01; 0.0000000000e+00; 2.0930122222e+01; 4.0685552981e+08; 1.5814183333e+02; 7.6860211200e+08; 2.9996666667e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6174658219e+08
1286871900; 4.1990000000e+01; 0.0000000000e+00; 2.4361688889e+01; 4.0595348139e+08; 1.9561806667e+02; 7.6860211200e+08; 3.2990000000e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6264863061e+08
1286872200; 4.6983333333e+01; 0.0000000000e+00; 2.7756128165e+01; 4.0601169920e+08; 2.0432346338e+02; 7.6860211200e+08; 3.7983333333e+01; 7.3487564800e+08; 8.6016000000e+04; 3.6259041280e+08
1286872500; 6.3886666667e+01; 0.0000000000e+00; 4.0603849612e+01; 4.0728133632e+08; 2.0297590329e+02; 7.7017669632e+08; 5.4886666667e+01; 7.3645023232e+08; 8.6016000000e+04; 3.6289536000e+08
1286872800; 6.4000000000e+01; 0.0000000000e+00; 1.9370508584e+01; 4.0861218133e+08; 1.5780145002e+02; 7.7176184832e+08; 5.5000000000e+01; 7.3803538432e+08; 8.6016000000e+04; 3.6314966699e+08
1286873100; 6.4000000000e+01; 0.0000000000e+00; 1.6735002527e+01; 4.0927831381e+08; 1.8864914998e+02; 7.7177241600e+08; 5.5000000000e+01; 7.3804595200e+08; 8.6016000000e+04; 3.6249410219e+08
1286873400; 6.4000000000e+01; 0.0000000000e+00; 3.9497177778e+01; 4.0722709163e+08; 1.9373334444e+02; 7.7177241600e+08; 5.5000000000e+01; 7.3804595200e+08; 8.6016000000e+04; 3.6454532437e+08
1286873700; 6.5993333333e+01; 0.0000000000e+00; 5.2048277778e+01; 4.0790197589e+08; 1.6809247778e+02; 7.7177241600e+08; 5.6993333333e+01; 7.3804595200e+08; 8.6016000000e+04; 3.6387044011e+08
1286874000; 6.6000000000e+01; 0.0000000000e+00; 5.2893977778e+01; 4.0929225387e+08; 2.1851773333e+02; 7.7229903872e+08; 5.7000000000e+01; 7.3857257472e+08; 8.6016000000e+04; 3.6300678485e+08
1286874300; 6.5003333333e+01; 0.0000000000e+00; 3.2674300000e+01; 4.0973370709e+08; 1.6892974444e+02; 7.7230080000e+08; 5.6003333333e+01; 7.3857433600e+08; 8.6016000000e+04; 3.6256709291e+08
1286874600; 4.5066666667e+01; 0.0000000000e+00; 3.6297655556e+01; 4.0823286443e+08; 1.8975645556e+02; 7.7230080000e+08; 3.6066666667e+01; 7.3857433600e+08; 8.6016000000e+04; 3.6406793557e+08
1286874900; 5.1976666667e+01; 0.0000000000e+00; 2.3273600000e+01; 4.0809312256e+08; 1.8549116667e+02; 7.7474204331e+08; 4.2976666667e+01; 7.4101557931e+08; 8.6016000000e+04; 3.6664892075e+08
1286875200; 5.2000000000e+01; 0.0000000000e+00; 2.6080466667e+01; 4.0873768277e+08; 1.7295521111e+02; 7.7475020800e+08; 4.3000000000e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6601252523e+08
1286875500; 5.2996666667e+01; 0.0000000000e+00; 3.1275017608e+01; 4.0872351061e+08; 1.5352332130e+02; 7.7475020800e+08; 4.3996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6602669739e+08
1286875800; 5.4986666667e+01; 0.0000000000e+00; 3.9094791868e+01; 4.0871124992e+08; 1.6639146228e+02; 7.7475020800e+08; 4.5986666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6603895808e+08
1286876100; 5.2010000000e+01; 0.0000000000e+00; 4.3507013226e+01; 4.0873566208e+08; 1.3600556984e+02; 7.7475020800e+08; 4.3010000000e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6601454592e+08
1286876400; 5.5973333333e+01; 0.0000000000e+00; 3.0352596584e+01; 4.0862995797e+08; 1.7540047252e+02; 7.7475020800e+08; 4.6973333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6612025003e+08
1286876700; 5.6996666667e+01; 0.0000000000e+00; 2.9235996993e+01; 4.0859250688e+08; 2.3596444442e+02; 7.7475020800e+08; 4.7996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6615770112e+08
1286877000; 5.5013333333e+01; 0.0000000000e+00; 2.9220814602e+01; 4.0987402240e+08; 2.6660175402e+02; 7.7475020800e+08; 4.6013333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6487618560e+08
1286877300; 5.5996666667e+01; 0.0000000000e+00; 2.3372891342e+01; 4.0963360085e+08; 1.4642262007e+02; 7.7475020800e+08; 4.6996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6511660715e+08
1286877600; 5.5003333333e+01; 0.0000000000e+00; 2.9678844444e+01; 4.0974299136e+08; 1.7190011111e+02; 7.7475020800e+08; 4.6003333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6500721664e+08
1286877900; 5.5996666667e+01; 0.0000000000e+00; 2.0979166667e+01; 4.0962497195e+08; 1.5201014444e+02; 7.7475020800e+08; 4.6996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6512523605e+08
1286878200; 5.2013333333e+01; 0.0000000000e+00; 2.9833622222e+01; 4.0998790485e+08; 1.9431495556e+02; 7.7475020800e+08; 4.2016666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6476230315e+08
1286878500; 5.2000000000e+01; 0.0000000000e+00; 3.1032755556e+01; 4.0820513451e+08; 1.4222801111e+02; 7.7475020800e+08; 4.2996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6654507349e+08
1286878800; 5.6983333333e+01; 0.0000000000e+00; 3.0672314913e+01; 4.0844819115e+08; 1.5507273592e+02; 7.7475020800e+08; 4.7983333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6630201685e+08
1286879100; 5.5013333333e+01; 0.0000000000e+00; 2.5831809539e+01; 4.0812759723e+08; 1.7274124342e+02; 7.7475020800e+08; 4.6013333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6662261077e+08
1286879400; 5.5000000000e+01; 0.0000000000e+00; 3.0972697770e+01; 4.0748451157e+08; 1.7781343177e+02; 7.7475020800e+08; 4.6000000000e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6726569643e+08
1286879700; 5.5996666667e+01; 0.0000000000e+00; 4.1214972204e+01; 4.0747012096e+08; 2.2167065150e+02; 7.7475020800e+08; 4.6996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6728008704e+08
1286880000; 5.6000000000e+01; 0.0000000000e+00; 1.7776265366e+01; 4.0749856085e+08; 1.8118906055e+02; 7.7475020800e+08; 4.7000000000e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6725164715e+08
1286880300; 5.6000000000e+01; 0.0000000000e+00; 2.2676417986e+01; 4.0808660992e+08; 2.0041478796e+02; 7.7475020800e+08; 4.7000000000e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6666359808e+08
1286880600; 5.5003333333e+01; 0.0000000000e+00; 3.6759622222e+01; 4.0749255339e+08; 2.2193823333e+02; 7.7475020800e+08; 4.6003333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6725765461e+08
1286880900; 5.6993333333e+01; 0.0000000000e+00; 5.3926077778e+01; 4.0689045504e+08; 1.7466168889e+02; 7.7475020800e+08; 4.7993333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6785975296e+08
1286881200; 5.6003333333e+01; 0.0000000000e+00; 3.1060000000e+01; 4.0765592917e+08; 1.7620431111e+02; 7.7475020800e+08; 4.8996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6709427883e+08
1286881500; 5.6000000000e+01; 0.0000000000e+00; 2.8013266667e+01; 4.0620926293e+08; 1.5545940000e+02; 7.7475020800e+08; 4.7006666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6854094507e+08
1286881800; 5.7993333333e+01; 0.0000000000e+00; 2.7451844444e+01; 4.0765364907e+08; 1.3436697778e+02; 7.7475020800e+08; 4.8993333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6709655893e+08
1286882100; 5.7003333333e+01; 0.0000000000e+00; 2.9413433333e+01; 4.0702981461e+08; 1.2107754444e+02; 7.7475020800e+08; 4.8003333333e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6772039339e+08
1286882400; 5.7000000000e+01; 0.0000000000e+00; 8.7575500000e+01; 4.0762373461e+08; 1.4293342222e+02; 7.7475020800e+08; 4.8000000000e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6712647339e+08
1286882700; 5.9990000000e+01; 0.0000000000e+00; 4.8504655556e+01; 4.0760939861e+08; 1.1867471111e+02; 7.7475020800e+08; 4.8996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6714080939e+08
1286883000; 5.9003333333e+01; 0.0000000000e+00; 2.8788833333e+01; 4.0737256789e+08; 1.4376581111e+02; 7.7475020800e+08; 4.9996666667e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6737764011e+08
1286883300; 5.6010000000e+01; 0.0000000000e+00; 2.1442953747e+01; 4.0734728192e+08; 1.9761751772e+02; 7.7475020800e+08; 4.7010000000e+01; 7.4102374400e+08; 8.6016000000e+04; 3.6740292608e+08
1286883600; 5.5006666667e+01; 0.0000000000e+00; 2.9148788468e+01; 4.0759132160e+08; 1.6366386634e+02; 7.7532389376e+08; 4.6006666667e+01; 7.4159742976e+08; 8.6016000000e+04; 3.6773257216e+08
1286883900; 5.5000000000e+01; 0.0000000000e+00; 2.7602013341e+01; 4.0758887765e+08; 1.4846340483e+02; 7.7532774400e+08; 4.6000000000e+01; 7.4160128000e+08; 8.6016000000e+04; 3.6773886635e+08
1286884200; 5.5000000000e+01; 0.0000000000e+00; 2.1317666667e+01; 4.0771541675e+08; 1.4853625556e+02; 7.7532774400e+08; 4.6000000000e+01; 7.4160128000e+08; 8.6016000000e+04; 3.6761232725e+08
1286884500; 5.7990000000e+01; 0.0000000000e+00; 3.2768300000e+01; 4.0767909888e+08; 1.6889856667e+02; 7.7532774400e+08; 4.8990000000e+01; 7.4160128000e+08; 8.6016000000e+04; 3.6764864512e+08
1286884800; 5.8000000000e+01; 0.0000000000e+00; 2.7245266667e+01; 4.0692374187e+08; 1.8018248889e+02; 7.7532774400e+08; 4.9000000000e+01; 7.4160128000e+08; 8.6016000000e+04; 3.6840400213e+08
1286885100; 5.8000000000e+01; 0.0000000000e+00; 1.9689659210e+01; 4.0764379136e+08; 1.3713744430e+02; 7.7585436672e+08; 4.9000000000e+01; 7.4212790272e+08; 8.6016000000e+04; 3.6821057536e+08
1286885400; 5.8000000000e+01; 0.0000000000e+00; 1.2625834361e+01; 4.0776826880e+08; 9.9416076105e+01; 7.7585612800e+08; 4.9000000000e+01; 7.4212966400e+08; 8.6016000000e+04; 3.6808785920e+08
1286885700; 5.8000000000e+01; 0.0000000000e+00; 1.8842384207e+01; 4.0764661760e+08; 1.2564476849e+02; 7.7585612800e+08; 4.9000000000e+01; 7.4212966400e+08; 8.6016000000e+04; 3.6820951040e+08
1286886000; 5.8996666667e+01; 0.0000000000e+00; 1.7886600000e+01; 4.0746658475e+08; 1.2514197778e+02; 7.7585612800e+08; 4.9996666667e+01; 7.4212966400e+08; 8.6016000000e+04; 3.6838954325e+08
1286886300; 6.7970000000e+01; 0.0000000000e+00; 1.5891151265e+01; 4.0591469227e+08; 1.3831895952e+02; 7.7585612800e+08; 5.8970000000e+01; 7.4212966400e+08; 8.6016000000e+04; 3.6994143573e+08
1286886600; 6.8000000000e+01; 0.0000000000e+00; 1.4646361081e+01; 4.0743310677e+08; 1.2487586181e+02; 7.7689880576e+08; 5.9000000000e+01; 7.4317234176e+08; 8.6016000000e+04; 3.6946569899e+08
1286886900; 4.0093333333e+01; 0.0000000000e+00; 1.3473865432e+01; 4.0833956523e+08; 1.3062017868e+02; 7.7691289600e+08; 3.1093333333e+01; 7.4318643200e+08; 8.6016000000e+04; 3.6857333077e+08
1286887200; 4.0000000000e+01; 0.0000000000e+00; 3.7283688889e+01; 4.0781590528e+08; 2.5152902222e+02; 7.7691289600e+08; 3.1000000000e+01; 7.4318643200e+08; 8.6016000000e+04; 3.6909699072e+08
1286887500; 3.9003333333e+01; 0.0000000000e+00; 6.8794877778e+01; 4.0753654443e+08; 2.8913557778e+02; 7.7691289600e+08; 3.0003333333e+01; 7.4318643200e+08; 8.6016000000e+04; 3.6937635157e+08
1286887800; 3.9000000000e+01; 0.0000000000e+00; 7.6358388889e+01; 4.0660892331e+08; 2.4737010000e+02; 7.7691289600e+08; 3.0000000000e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7030397269e+08
1286888100; 3.9000000000e+01; 0.0000000000e+00; 5.6260633333e+01; 4.0658949461e+08; 2.6297401111e+02; 7.7691289600e+08; 3.0000000000e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7032340139e+08
1286888400; 4.2986666667e+01; 0.0000000000e+00; 5.2950844444e+01; 4.0614446421e+08; 2.9634191111e+02; 7.7691289600e+08; 3.3986666667e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7076843179e+08
1286888700; 4.0010000000e+01; 0.0000000000e+00; 5.3697466667e+01; 4.0580822357e+08; 3.0817413333e+02; 7.7691289600e+08; 3.1010000000e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7110467243e+08
1286889000; 3.9003333333e+01; 0.0000000000e+00; 6.8410800000e+01; 4.0581118635e+08; 2.3435701111e+02; 7.7691289600e+08; 3.0003333333e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7110170965e+08
1286889300; 3.8003333333e+01; 0.0000000000e+00; 4.5337333333e+01; 4.0577445888e+08; 2.4356172222e+02; 7.7691289600e+08; 2.9003333333e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7113843712e+08
1286889600; 3.8000000000e+01; 0.0000000000e+00; 3.7934500000e+01; 4.0577433600e+08; 2.2742407778e+02; 7.7691289600e+08; 2.9000000000e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7113856000e+08
1286889900; 3.8000000000e+01; 0.0000000000e+00; 3.3049588889e+01; 4.0574984192e+08; 2.7392097778e+02; 7.7691289600e+08; 2.9000000000e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7116305408e+08
1286890200; 3.5010000000e+01; 0.0000000000e+00; 3.2787488889e+01; 4.0578650112e+08; 2.3289107778e+02; 7.7691289600e+08; 2.4016666667e+01; 7.4318643200e+08; 8.6016000000e+04; 3.7112639488e+08
1286890500; 3.3006666667e+01; 0.0000000000e+00; 3.6165366667e+01; 4.0575396523e+08; 2.0902934444e+02; 7.8061150208e+08; 2.4000000000e+01; 7.4688503808e+08; 8.6016000000e+04; 3.7485753685e+08
1286890800; 3.3000000000e+01; 0.0000000000e+00; 4.0648377778e+01; 4.0548033877e+08; 2.4378350000e+02; 7.8062387200e+08; 2.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7514353323e+08
1286891100; 3.5990000000e+01; 0.0000000000e+00; 3.7866022222e+01; 4.0472010752e+08; 2.3010945556e+02; 7.8062387200e+08; 2.6990000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7590376448e+08
1286891400; 3.5003333333e+01; 0.0000000000e+00; 4.3700455556e+01; 4.0472573269e+08; 2.1318312222e+02; 7.8062387200e+08; 2.6003333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7589813931e+08
1286891700; 3.8986666667e+01; 0.0000000000e+00; 3.2746700000e+01; 4.0421954901e+08; 2.7906945556e+02; 7.8062387200e+08; 2.9986666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7640432299e+08
1286892000; 4.8966666667e+01; 0.0000000000e+00; 2.9617011111e+01; 4.0334015147e+08; 2.4692491111e+02; 7.8062387200e+08; 3.9966666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7728372053e+08
1286892300; 4.9000000000e+01; 0.0000000000e+00; 5.4985122222e+01; 4.0305961643e+08; 2.4544458889e+02; 7.8062387200e+08; 4.0000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7756425557e+08
1286892600; 4.9000000000e+01; 0.0000000000e+00; 4.0950555556e+01; 4.0356898133e+08; 2.3971248889e+02; 7.8062387200e+08; 4.0000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7705489067e+08
1286892900; 5.0993333333e+01; 0.0000000000e+00; 3.5464855556e+01; 4.0355435861e+08; 2.6370635556e+02; 7.8062387200e+08; 4.1993333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7706951339e+08
1286893200; 4.9006666667e+01; 0.0000000000e+00; 3.6619411111e+01; 4.0356655104e+08; 2.1146498889e+02; 7.8062387200e+08; 4.0006666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7705732096e+08
1286893500; 4.9000000000e+01; 0.0000000000e+00; 4.2201344444e+01; 4.0355434496e+08; 2.6297381111e+02; 7.8062387200e+08; 4.0000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7706952704e+08
1286893800; 4.1026666667e+01; 0.0000000000e+00; 4.3412677778e+01; 4.0068033195e+08; 3.3007615556e+02; 7.8062387200e+08; 3.2026666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7994354005e+08
1286894100; 4.1996666667e+01; 0.0000000000e+00; 4.9821911111e+01; 4.0297316352e+08; 4.2028238889e+02; 7.8062387200e+08; 3.2996666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7765070848e+08
1286894400; 4.2000000000e+01; 0.0000000000e+00; 1.0650051111e+02; 4.0151121920e+08; 3.6132817778e+02; 7.8062387200e+08; 3.4993333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7911265280e+08
1286894700; 4.2000000000e+01; 0.0000000000e+00; 5.1624166667e+01; 4.0236767915e+08; 2.9503106667e+02; 7.8062387200e+08; 3.3006666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7825619285e+08
1286895000; 4.2000000000e+01; 0.0000000000e+00; 6.3549500000e+01; 4.0231340715e+08; 3.7146695556e+02; 7.8062387200e+08; 3.3000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7831046485e+08
1286895300; 4.1003333333e+01; 0.0000000000e+00; 4.6025521484e+01; 4.0235812181e+08; 3.3759917745e+02; 7.8062387200e+08; 3.2003333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7826575019e+08
1286895600; 4.2986666667e+01; 0.0000000000e+00; 7.4530703823e+01; 4.0235827200e+08; 3.1939565284e+02; 7.8062387200e+08; 3.3986666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7826560000e+08
1286895900; 4.3000000000e+01; 0.0000000000e+00; 5.6567385805e+01; 3.9977414656e+08; 3.5601379194e+02; 7.8062387200e+08; 3.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8084972544e+08
1286896200; 4.3000000000e+01; 0.0000000000e+00; 5.3686100000e+01; 4.0223124139e+08; 4.0766433333e+02; 7.8062387200e+08; 3.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7839263061e+08
1286896500; 4.3000000000e+01; 0.0000000000e+00; 4.0839600000e+01; 4.0223948800e+08; 3.6391688889e+02; 7.8062387200e+08; 3.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7838438400e+08
1286896800; 4.3996666667e+01; 0.0000000000e+00; 5.1789900000e+01; 4.0208027648e+08; 4.5688524444e+02; 7.8062387200e+08; 3.4996666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7854359552e+08
1286897100; 6.5926666667e+01; 0.0000000000e+00; 5.1600755556e+01; 4.0165517995e+08; 4.6976131111e+02; 7.8062387200e+08; 5.6926666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7896869205e+08
1286897400; 6.6000000000e+01; 0.0000000000e+00; 4.5636611111e+01; 4.0119245483e+08; 3.9707656667e+02; 7.8062387200e+08; 5.7000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7943141717e+08
1286897700; 6.4006666667e+01; 0.0000000000e+00; 5.3722888889e+01; 4.0121540608e+08; 3.5114281111e+02; 7.8062387200e+08; 5.5006666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7940846592e+08
1286898000; 6.4996666667e+01; 0.0000000000e+00; 8.2630077778e+01; 4.0097871189e+08; 3.8445806667e+02; 7.8062387200e+08; 5.5996666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7964516011e+08
1286898300; 6.5996666667e+01; 0.0000000000e+00; 9.2932533333e+01; 4.0114937856e+08; 4.0124755556e+02; 7.8062387200e+08; 5.6996666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7947449344e+08
1286898600; 6.5003333333e+01; 0.0000000000e+00; 8.0475111111e+01; 3.9998240085e+08; 3.2247364444e+02; 7.8062387200e+08; 5.6003333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8064147115e+08
1286898900; 5.5033333333e+01; 0.0000000000e+00; 6.8692600000e+01; 4.0136241152e+08; 3.2540597778e+02; 7.8062387200e+08; 4.6033333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7926146048e+08
1286899200; 5.6993333333e+01; 0.0000000000e+00; 7.4872886526e+01; 4.0135071061e+08; 3.0004829919e+02; 7.8062387200e+08; 4.7993333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7927316139e+08
1286899500; 5.7000000000e+01; 0.0000000000e+00; 6.7671802362e+01; 4.0133438123e+08; 2.8364948970e+02; 7.8062387200e+08; 4.8000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7928949077e+08
1286899800; 5.7000000000e+01; 0.0000000000e+00; 4.7004601486e+01; 4.0055308288e+08; 3.4914166020e+02; 7.8062387200e+08; 4.8000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8007078912e+08
1286900100; 5.8993333333e+01; 0.0000000000e+00; 4.0211624944e+01; 4.0131123883e+08; 3.4284313581e+02; 7.8062387200e+08; 4.9993333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7931263317e+08
1286900400; 5.8006666667e+01; 0.0000000000e+00; 4.2130306903e+01; 3.9935675051e+08; 2.6346922621e+02; 7.8062387200e+08; 4.9006666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8126712149e+08
1286900700; 4.6080000000e+01; 0.0000000000e+00; 5.3366150650e+01; 4.0005563733e+08; 3.8989043619e+02; 7.8062387200e+08; 3.7080000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8056823467e+08
1286901000; 5.0983333333e+01; 0.0000000000e+00; 4.2420193794e+01; 4.0147290795e+08; 3.1112627492e+02; 7.8062387200e+08; 4.1983333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.7915096405e+08
1286901300; 5.0003333333e+01; 0.0000000000e+00; 4.2174033333e+01; 3.9997532843e+08; 3.0631520000e+02; 7.8062387200e+08; 4.1003333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8064854357e+08
1286901600; 5.0000000000e+01; 0.0000000000e+00; 3.6754788889e+01; 4.0046018560e+08; 3.5200381111e+02; 7.8062387200e+08; 4.1000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8016368640e+08
1286901900; 5.0996666667e+01; 0.0000000000e+00; 4.3195066667e+01; 4.0046590635e+08; 2.8570225556e+02; 7.8062387200e+08; 4.1996666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8015796565e+08
1286902200; 5.3990000000e+01; 0.0000000000e+00; 3.4259193983e+01; 4.0040060245e+08; 2.8145863212e+02; 7.8062387200e+08; 4.4990000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8022326955e+08
1286902500; 5.3006666667e+01; 0.0000000000e+00; 3.3167128239e+01; 4.0040852139e+08; 1.9514916788e+02; 7.8062387200e+08; 4.4006666667e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8021535061e+08
1286902800; 5.3000000000e+01; 0.0000000000e+00; 2.8569017940e+01; 4.0040857600e+08; 1.9870645781e+02; 7.8062387200e+08; 4.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8021529600e+08
1286903100; 5.3000000000e+01; 0.0000000000e+00; 2.1723200852e+01; 4.0040046592e+08; 1.8844287911e+02; 7.8062387200e+08; 4.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8022340608e+08
1286903400; 5.3000000000e+01; 0.0000000000e+00; 2.6693147875e+01; 4.0026974891e+08; 2.2909701864e+02; 7.8062387200e+08; 4.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8035412309e+08
1286903700; 5.3000000000e+01; 0.0000000000e+00; 2.6641425360e+01; 4.0037137067e+08; 1.9535582761e+02; 7.8062387200e+08; 4.4000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8025250133e+08
1286904000; 4.8033333333e+01; 0.0000000000e+00; 2.2309074640e+01; 3.9995670528e+08; 1.8184988350e+02; 7.8062387200e+08; 3.9033333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8066716672e+08
1286904300; 5.4953333333e+01; 0.0000000000e+00; 3.5209888889e+01; 4.0030789632e+08; 2.6470002222e+02; 7.8062387200e+08; 4.5953333333e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8031597568e+08
1286904600; 5.5993333333e+01; 0.0000000000e+00; 3.1600060275e+01; 3.9979354795e+08; 3.4073756395e+02; 7.8062387200e+08; 4.6000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8083032405e+08
1286904900; 5.5003333333e+01; 0.0000000000e+00; 3.0440461947e+01; 4.0030037333e+08; 1.9425493605e+02; 7.8062387200e+08; 4.6000000000e+01; 7.4689740800e+08; 8.6016000000e+04; 3.8032349867e+08
