etime;sla2;ews_hits_20_wiki;ews2usage_23_NumberOfGroups;sla1;ews2usage_23_numberOflectures;ews_hits_20_phpbb;ews_hits_20_webdav;ews2usage_23_numberOfUsers;ews_hits_20_ews2;ews2usage_23_login5minutes
1288109100; 0; 1.1318910299e+00; 9.0100000000e+02; 0; 8.8760000000e+03; 7.1411487634e-01; 9.3166267996e-01; 4.9774993333e+04; 1.4418019934e+01; 7.2040000000e+01
1288109400; 0; 2.0471111111e+00; 9.0100000000e+02; 0; 8.8760000000e+03; 7.4644444444e-01; 1.3306444444e+00; 4.9775993333e+04; 1.6664800000e+01; 8.2926666667e+01
1288109700; 0; 1.5434222222e+00; 9.0100000000e+02; 0; 8.8789800000e+03; 5.9104444444e-01; 1.2571777778e+00; 4.9776993333e+04; 1.4332422222e+01; 7.6046666667e+01
1288110000; 0; 3.1922444444e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 2.4905777778e+00; 1.2368000000e+00; 4.9777993333e+04; 1.5581511111e+01; 7.6000000000e+01
1288110300; 0; 1.5775777778e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.8444222222e+00; 1.4320222222e+00; 4.9778000000e+04; 1.7576666667e+01; 8.8913333333e+01
1288110600; 0; 1.0037777778e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.1082444444e+00; 1.4565111111e+00; 4.9777006667e+04; 1.6987377778e+01; 9.1980000000e+01
1288110900; 0; 1.0033111111e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.0006888889e+00; 1.4500444444e+00; 4.9777993333e+04; 1.6718444444e+01; 8.0080000000e+01
1288111200; 0; 1.7781333333e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.9502888889e+00; 1.3539777778e+00; 4.9780980000e+04; 1.6378933333e+01; 8.0000000000e+01
1288111500; 0; 2.2309597638e-01; 9.0100000000e+02; 1; 8.8790000000e+03; 5.3776205242e-01; 9.8915511259e-01; 4.9781000000e+04; 1.3652832263e+01; 7.0066666667e+01
1288111800; 0; 1.1245677174e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 9.0257336193e-01; 1.3243487150e+00; 4.9781000000e+04; 1.4496312070e+01; 7.1980000000e+01
1288112100; 0; 1.5339807507e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.0258645857e+00; 1.0717183946e+00; 4.9781000000e+04; 1.4294744556e+01; 6.8026666667e+01
1288112400; 0; 5.2677777778e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 9.0084444444e-01; 1.5070666667e+00; 4.9781000000e+04; 1.6842888889e+01; 8.2900000000e+01
1288112700; 0; 2.7417555556e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 7.2120000000e-01; 1.4007333333e+00; 4.9781993333e+04; 1.9012222222e+01; 9.3926666667e+01
1288113000; 0; 1.1209777778e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.7398222222e+00; 1.6880666667e+00; 4.9781006667e+04; 1.7563155556e+01; 9.0026666667e+01
1288113300; 0; 5.1068888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 6.4737777778e-01; 1.4118666667e+00; 4.9781000000e+04; 1.6838133333e+01; 8.7020000000e+01
1288113600; 0; 5.7288888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 9.0157777778e-01; 1.4000666667e+00; 4.9781000000e+04; 1.5833377778e+01; 8.4020000000e+01
1288113900; 0; 8.8788888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 4.7288888889e-01; 1.1715333333e+00; 4.9781000000e+04; 1.5813422222e+01; 7.4066666667e+01
1288114200; 0; 1.3005777778e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 9.3355555556e-01; 1.1435111111e+00; 4.9781000000e+04; 1.5733866667e+01; 7.1020000000e+01
1288114500; 0; 1.0848000000e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 8.7375555556e-01; 1.5572222222e+00; 4.9781000000e+04; 1.6365755556e+01; 8.5900000000e+01
1288114800; 0; 5.4031111111e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.1945111111e+00; 1.5103333333e+00; 4.9781000000e+04; 1.4641600000e+01; 8.4013333333e+01
1288115100; 0; 7.5188888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 8.7880000000e-01; 1.1722666667e+00; 4.9781993333e+04; 1.4586955556e+01; 7.4066666667e+01
1288115400; 0; 2.1075777778e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2276000000e+00; 1.2196666667e+00; 4.9783986667e+04; 1.6285266667e+01; 7.4993333333e+01
1288115700; 0; 1.5855046451e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.1942868079e+00; 1.1841868450e+00; 4.9784993333e+04; 1.8540127165e+01; 9.0893333333e+01
1288116000; 0; 7.1717789457e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.2026065845e+00; 1.4376895669e+00; 4.9788986667e+04; 1.6574729904e+01; 7.5053333333e+01
1288116300; 0; 9.6839424142e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 6.3173864895e-01; 1.1415282392e+00; 4.9790986667e+04; 1.4904850498e+01; 7.3013333333e+01
1288116600; 0; 3.2320099668e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 9.1707906977e-01; 1.2884953488e+00; 4.9791000000e+04; 1.4012236877e+01; 7.5970000000e+01
1288116900; 0; 7.7463823857e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 4.4956789298e-01; 1.1419635452e+00; 4.9791000000e+04; 1.2639197213e+01; 6.6100000000e+01
1288117200; 0; 5.9788398365e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.4069877369e-01; 1.3883364548e+00; 4.9791000000e+04; 1.2242569454e+01; 7.2953333333e+01
1288117500; 0; 8.4500000000e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.2675555556e-01; 1.5092000000e+00; 4.9791000000e+04; 1.6630533333e+01; 8.1940000000e+01
1288117800; 0; 6.2482222222e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 2.4388888889e-01; 1.5066888889e+00; 4.9791000000e+04; 1.8553955556e+01; 9.0940000000e+01
1288118100; 0; 4.9088888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 7.3668888889e-01; 1.0166222222e+00; 4.9791000000e+04; 1.5997244444e+01; 7.0140000000e+01
1288118400; 0; 9.3700000000e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 6.2080000000e-01; 1.4172888889e+00; 4.9791993333e+04; 1.5725044444e+01; 8.5893333333e+01
1288118700; 0; 1.4929555556e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 7.5575555556e-01; 1.2014666667e+00; 4.9792993333e+04; 1.4908800000e+01; 6.9113333333e+01
1288119000; 0; 7.1193333333e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 5.8448888889e-01; 1.2927111111e+00; 4.9794986667e+04; 1.5661577778e+01; 7.4960000000e+01
1288119300; 0; 5.9740000000e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.9791111111e-01; 1.3496222222e+00; 4.9795000000e+04; 1.4209777778e+01; 6.7053333333e+01
1288119600; 0; 9.7744444444e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 6.4168888889e-01; 1.2274888889e+00; 4.9795000000e+04; 1.3858955556e+01; 7.0973333333e+01
1288119900; 0; 2.2845777778e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 7.0955555556e-01; 1.2233555556e+00; 4.9795000000e+04; 1.5333422222e+01; 8.0933333333e+01
1288120200; 0; 2.5582222222e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.1371333333e+00; 1.3326000000e+00; 4.9795993333e+04; 1.4985733333e+01; 8.5966666667e+01
1288120500; 0; 1.9342000000e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 2.1796888889e+00; 1.1081777778e+00; 4.9796993333e+04; 1.5599200000e+01; 7.6066666667e+01
1288120800; 0; 7.6780000000e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 5.2117777778e-01; 1.3351333333e+00; 4.9798986667e+04; 1.6934400000e+01; 8.8913333333e+01
1288121100; 0; 7.6662222222e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.6291555556e+00; 1.1413111111e+00; 4.9799993333e+04; 1.2715044444e+01; 7.4100000000e+01
1288121400; 0; 7.3024444444e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 7.0624444444e-01; 1.4578666667e+00; 4.9800993333e+04; 1.4127000000e+01; 7.4000000000e+01
1288121700; 0; 1.2597777778e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.3291111111e+00; 1.4136444444e+00; 4.9801000000e+04; 1.5371711111e+01; 8.8900000000e+01
1288122000; 0; 1.3858444444e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 7.3071111111e-01; 9.8951111111e-01; 4.9801993333e+04; 1.5111800000e+01; 6.6153333333e+01
1288122300; 1; 9.7608888889e-01; 9.0100000000e+02; 1; 8.8790000000e+03; 5.1144444444e-01; 9.6017777778e-01; 4.9803986667e+04; 1.3729266667e+01; 6.6000000000e+01
1288122600; 0; 5.7931111111e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 9.8348888889e-01; 1.5262000000e+00; 4.9804000000e+04; 1.4842466667e+01; 8.1893333333e+01
1288122900; 0; 6.3295555556e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 7.7144444444e-01; 1.0929333333e+00; 4.9804993333e+04; 1.2823600000e+01; 6.3126666667e+01
1288123200; 0; 1.2756888889e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 9.4217777778e-01; 9.4431111111e-01; 4.9805000000e+04; 1.3313288889e+01; 6.2006666667e+01
1288123500; 0; 6.5751111111e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 9.0028888889e-01; 7.7446666667e-01; 4.9805000000e+04; 9.6512666667e+00; 6.2000000000e+01
1288123800; 0; 8.1888888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.2542888889e+00; 1.0382222222e+00; 4.9805993333e+04; 1.2798711111e+01; 6.4980000000e+01
1288124100; 0; 7.2170666667e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 7.1636888889e+00; 8.0491111111e-01; 4.9806000000e+04; 1.0565133333e+01; 5.9040000000e+01
1288124400; 0; 7.8526888889e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 8.0509777778e+00; 1.0450444444e+00; 4.9806000000e+04; 1.3000222222e+01; 6.0986666667e+01
1288124700; 0; 1.3896133333e+01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.3341200000e+01; 1.0731555556e+00; 4.9806993333e+04; 1.3606044444e+01; 6.6960000000e+01
1288125000; 0; 1.8610444444e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.5096444444e+00; 8.9453333333e-01; 4.9807993333e+04; 1.3371600000e+01; 6.4020000000e+01
1288125300; 0; 5.7475555556e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.0293555556e+00; 1.0489555556e+00; 4.9808993333e+04; 1.3237555556e+01; 6.8966666667e+01
1288125600; 0; 1.1461111111e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.3312888889e+00; 1.3446888889e+00; 4.9809000000e+04; 1.4206822222e+01; 7.2973333333e+01
1288125900; 0; 1.0308000000e+00; 9.0100000000e+02; 1; 8.8790000000e+03; 1.3465777778e+00; 8.7980000000e-01; 4.9809993333e+04; 1.1577688889e+01; 6.6046666667e+01
1288126200; 0; 6.1280000000e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 9.2615555556e-01; 8.8660000000e-01; 4.9809006667e+04; 1.4619466667e+01; 6.6993333333e+01
1288126500; 0; 1.1728888889e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 6.2864444444e-01; 1.0787111111e+00; 4.9808006667e+04; 1.1785822222e+01; 6.7993333333e+01
1288126800; 0; 1.0839555556e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 2.3926666667e-01; 9.9722222222e-01; 4.9808000000e+04; 1.0485266667e+01; 5.3100000000e+01
1288127100; 0; 7.0586666667e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 5.3797777778e-01; 9.6024444444e-01; 4.9808000000e+04; 1.1549466667e+01; 5.1013333333e+01
1288127400; 0; 5.4108888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 5.5986666667e-01; 8.3086666667e-01; 4.9808993333e+04; 8.8647333333e+00; 4.1066666667e+01
1288127700; 0; 1.3479111111e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 4.9046666667e-01; 9.2271111111e-01; 4.9809000000e+04; 8.5354222222e+00; 5.0933333333e+01
1288128000; 0; 2.2473333333e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 2.0098000000e+00; 9.8293333333e-01; 4.9809993333e+04; 8.2982444444e+00; 4.6033333333e+01
1288128300; 0; 1.3306075065e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 3.2575206243e-01; 6.3777071721e-01; 4.9810000000e+04; 6.7096477889e+00; 3.4080000000e+01
1288128600; 0; 6.7989644329e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.2554406160e-01; 4.1270510413e-01; 4.9810996667e+04; 5.4957186932e+00; 2.9016666667e+01
1288128900; 0; 2.0318493909e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.9288165375e-01; 6.1861306755e-01; 4.9811000000e+04; 6.2515668512e+00; 3.1980000000e+01
1288129200; 0; 4.3177777778e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 7.4762222222e-01; 5.8026666667e-01; 4.9811000000e+04; 5.9586666667e+00; 3.5973333333e+01
1288129500; 0; 8.3728888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 2.0697777778e-01; 8.2171111111e-01; 4.9811993333e+04; 5.8043555556e+00; 3.0040000000e+01
1288129800; 0; 1.5791111111e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2651111111e-01; 3.4984444444e-01; 4.9812000000e+04; 6.1410666667e+00; 2.5033333333e+01
1288130100; 0; 6.3933333333e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 4.1540000000e-01; 3.3342222222e-01; 4.9812000000e+04; 4.6963777778e+00; 2.2020000000e+01
1288130700; 0; 7.4666666667e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 8.3333333333e-02; 3.9666666667e-01; 4.9812000000e+04; 5.0733333333e+00; 2.0993333333e+01
1288131000; 0; 3.3608888889e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 4.5086666667e-01; 1.9800000000e-01; 4.9812993333e+04; 3.8382888889e+00; 1.8020000000e+01
1288131300; 0; 4.2273333333e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.9506666667e-01; 2.4302222222e-01; 4.9813000000e+04; 3.1810222222e+00; 1.7006666667e+01
1288131600; 0; 2.8853013750e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 2.1058654775e-01; 2.4746391676e-01; 4.9813993333e+04; 3.7088031958e+00; 2.1966666667e+01
1288131900; 0; 3.7381785724e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.0334907425e-01; 1.4651710945e-01; 4.9814000000e+04; 2.5156303959e+00; 1.1036666667e+01
1288132200; 0; 6.6621991879e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 6.5798643780e+00; 1.2348564046e-01; 4.9814000000e+04; 2.2252552972e+00; 7.0266666667e+00
1288132500; 0; 2.3344444444e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2626666667e-01; 1.1008888889e-01; 4.9814000000e+04; 1.3657555556e+00; 9.9800000000e+00
1288132800; 0; 3.1066666667e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.8664444444e-01; 1.7291111111e-01; 4.9814000000e+04; 2.5619333333e+00; 1.2980000000e+01
1288133100; 0; 3.6622222222e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 2.6613333333e-01; 1.0380000000e-01; 4.9814000000e+04; 2.1627333333e+00; 8.0333333333e+00
1288133400; 0; 1.8566666667e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.9051111111e-01; 1.3975555556e-01; 4.9814000000e+04; 1.8818666667e+00; 1.0980000000e+01
1288133700; 0; 1.4533184690e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.4555406912e-02; 1.3382073579e-01; 4.9814000000e+04; 1.5872490524e+00; 7.0266666667e+00
1288134000; 0; 5.6334737053e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.6229265510e-01; 1.2295977363e-01; 4.9814000000e+04; 1.0549299066e+00; 6.0033333333e+00
1288134300; 0; 2.0243189369e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.2359638243e-01; 1.5313060170e-01; 4.9814000000e+04; 1.3215321521e+00; 6.9933333333e+00
1288134600; 0; 5.6422222222e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.4066666667e-02; 5.7311111111e-02; 4.9814000000e+04; 8.0017777778e-01; 4.0200000000e+00
1288134900; 0; 1.3622222222e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.0022222222e-02; 5.9977777778e-02; 4.9814000000e+04; 7.0395555556e-01; 4.0000000000e+00
1288135200; 0; 2.5589713861e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 7.9799108138e-02; 5.6877146042e-02; 4.9814000000e+04; 7.0899212189e-01; 4.9933333333e+00
1288135500; 0; 8.6949225362e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 8.6358366945e-02; 1.0945862361e-01; 4.9814000000e+04; 1.2904143750e+00; 6.9933333333e+00
1288135800; 0; 4.4095363603e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 1.1977585825e-01; 1.6628645257e-01; 4.9814000000e+04; 1.0118823920e+00; 6.0066666667e+00
1288136100; 0; 6.5866666667e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 4.1111111111e-03; 8.7200000000e-02; 4.9814000000e+04; 5.8617777778e-01; 3.0200000000e+00
1288136400; 0; 2.0355332590e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.6633147529e-02; 6.0377108881e-02; 4.9814000000e+04; 8.0785767373e-01; 4.9866666667e+00
1288136700; 0; 6.6892595103e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 6.6781112383e-03; 2.3378963470e-02; 4.9814000000e+04; 4.1659599921e-01; 1.0133333333e+00
1288137000; 0; 7.9510963455e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 9.9776301218e-03; 7.2999483204e-02; 4.9814000000e+04; 7.4776854928e-01; 1.9933333333e+00
1288137300; 0; 3.8444444444e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3777777778e-03; 6.6711111111e-02; 4.9814000000e+04; 3.3280000000e-01; 2.9933333333e+00
1288137600; 0; 9.9555555556e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 5.0111111111e-02; 4.9814000000e+04; 2.7371111111e-01; 2.0066666667e+00
1288137900; 0; 1.3311111111e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 9.9555555556e-03; 5.0000000000e-02; 4.9814000000e+04; 5.7464444444e-01; 2.9933333333e+00
1288138200; 0; 3.4000000000e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3777777778e-03; 3.0133333333e-02; 4.9814000000e+04; 3.4157777778e-01; 1.0133333333e+00
1288138500; 0; 9.9555555556e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 3.6622222222e-02; 4.9814000000e+04; 3.6648888889e-01; 1.0000000000e+00
1288138800; 0; 1.0000000000e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 6.6444444444e-03; 3.6666666667e-02; 4.9814000000e+04; 4.5937777778e-01; 2.9866666667e+00
1288139100; 0; 6.7110367893e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 1.0010999628e-02; 3.6788480119e-02; 4.9814000000e+04; 2.1900869565e-01; 1.0133333333e+00
1288139400; 0; 1.5895917362e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 9.9669996333e-03; 4.9790405079e-02; 4.9814000000e+04; 4.9078000867e-01; 1.9966666667e+00
1288139700; 0; 3.0899645626e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 6.6445182724e-05; 3.3443337025e-02; 4.9814000000e+04; 1.8207796235e-01; 2.0000000000e+00
1288140000; 0; 5.3515555556e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3111111111e-03; 2.0088888889e-02; 4.9814000000e+04; 3.2568888889e-01; 1.0066666667e+00
1288140300; 0; 3.5777777778e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2222222222e-05; 1.0099888517e-02; 4.9814000000e+04; 1.3174299517e-01; 6.6666666667e-03
1288140600; 0; 4.9667774086e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 1.3244739756e-02; 2.6522924329e-02; 4.9814000000e+04; 2.1897298859e-01; 9.9666666667e-01
1288140900; 0; 2.6821114803e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 8.8593576966e-05; 1.0110520487e-02; 4.9814000000e+04; 1.0741734958e-01; 6.6666666667e-03
1288141200; 0; 2.8824444444e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3111111111e-03; 1.6622222222e-02; 4.9814000000e+04; 3.3182222222e-01; 9.9333333333e-01
1288141500; 0; 6.8155555556e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 2.9911111111e-02; 4.9814000000e+04; 4.0948888889e-01; 1.9933333333e+00
1288141800; 0; 3.0837777778e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2222222222e-05; 1.3444444444e-02; 4.9814000000e+04; 9.3555555556e-03; 1.3333333333e-02
1288142100; 0; 8.6888888889e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 0.0000000000e+00; 1.9955555556e-02; 4.9814000000e+04; 9.9777777778e-03; 0.0000000000e+00
1288142400; 0; 8.3113333333e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3111111111e-03; 1.6688888889e-02; 4.9814000000e+04; 1.6231111111e-01; 9.9333333333e-01
1288142700; 0; 2.5391111111e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 2.3288888889e-02; 4.9814000000e+04; 2.0968888889e-01; 1.0000000000e+00
1288143000; 0; 4.0893333333e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 2.3333333333e-02; 4.9814000000e+04; 1.6695555556e-01; 1.0000000000e+00
1288143300; 0; 1.7160000000e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 2.6644444444e-02; 4.9814000000e+04; 2.6600000000e-01; 1.0000000000e+00
1288143600; 0; 3.7860000000e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2222222222e-05; 1.6733333333e-02; 4.9814000000e+04; 3.1577777778e-02; 1.0000000000e+00
1288143900; 0; 2.7404444444e-01; 9.0100000000e+02; 0; 8.8790000000e+03; 0.0000000000e+00; 1.0044444444e-02; 4.9814000000e+04; 1.6755555556e-02; 6.6666666667e-03
1288144200; 0; 5.8111111111e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 0.0000000000e+00; 1.0000000000e-02; 4.9814000000e+04; 2.3288888889e-02; 0.0000000000e+00
1288144500; 0; 3.7777777778e-04; 9.0100000000e+02; 0; 8.8790000000e+03; 2.6488888889e-02; 6.6888888889e-03; 4.9814000000e+04; 1.0611111111e-01; 0.0000000000e+00
1288144800; 0; 0.0000000000e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 1.7777777778e-04; 6.6666666667e-03; 4.9814000000e+04; 1.7266666667e-02; 0.0000000000e+00
1288145100; 0; 6.6222222222e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 2.6488888889e-02; 4.6400000000e-02; 4.9814000000e+04; 1.8222222222e-01; 9.9333333333e-01
1288145400; 0; 3.7555555556e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 1.7777777778e-04; 1.6866666667e-02; 4.9814000000e+04; 6.7444444444e-02; 1.0000000000e+00
1288145700; 0; 1.9888888889e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 8.2777777778e-02; 2.6600000000e-02; 4.9814000000e+04; 2.5540000000e-01; 1.0000000000e+00
1288146000; 0; 1.3333333333e-04; 9.0100000000e+02; 0; 8.8790000000e+03; 6.3466666667e-02; 1.0111111111e-02; 4.9814000000e+04; 8.3333333333e-03; 6.6666666667e-03
1288146300; 0; 3.3111111111e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.7333333333e-03; 1.0000000000e-02; 4.9814000000e+04; 1.0268888889e-01; 9.9333333333e-01
1288146600; 0; 3.3333333333e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 6.6888888889e-03; 4.9814000000e+04; 1.9935555556e-01; 1.0000000000e+00
1288146900; 0; 3.3444072835e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3444072835e-03; 1.0010999628e-02; 4.9814000000e+04; 1.4086510591e-01; 1.0000000000e+00
1288147200; 0; 1.1148272018e-05; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3223332111e-03; 2.3211739390e-02; 4.9814000000e+04; 1.0401782242e-02; 3.3333333333e-03
1288147500; 0; 0.0000000000e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2148394241e-05; 6.7772609819e-03; 4.9814000000e+04; 6.6886674049e-03; 0.0000000000e+00
1288147800; 0; 0.0000000000e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3111111111e-03; 6.6666666667e-03; 4.9814000000e+04; 6.6666666667e-03; 0.0000000000e+00
1288148100; 0; 0.0000000000e+00; 9.0100000000e+02; 0; 8.8790000000e+03; 2.2222222222e-05; 1.3288888889e-02; 4.9814000000e+04; 6.6666666667e-03; 0.0000000000e+00
1288148400; 0; 3.3221850613e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 1.6610925307e-02; 6.7332590115e-03; 4.9814000000e+04; 6.6888145671e-03; 0.0000000000e+00
1288148700; 0; 3.3223332111e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 5.5741360089e-05; 9.9558513613e-03; 4.9814000000e+04; 9.9558513613e-03; 0.0000000000e+00
1288149000; 0; 3.3332595054e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3111111111e-03; 6.6886674049e-03; 4.9814000000e+04; 1.2257755629e-01; 0.0000000000e+00
1288149300; 0; 6.6444444444e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 6.6444444444e-03; 4.6400000000e-02; 4.9814000000e+04; 5.1404444444e-01; 2.9800000000e+00
1288149600; 0; 4.4444444444e-05; 9.0100000000e+02; 0; 8.8790000000e+03; 2.3222222222e-02; 3.0111111111e-02; 4.9814000000e+04; 1.0608888889e-01; 2.0000000000e-02
1288149900; 0; 3.3111111111e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.4666666667e-03; 2.0066666667e-02; 4.9814000000e+04; 2.8544444444e-01; 9.9333333333e-01
1288150200; 0; 3.3333333333e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3333333333e-03; 6.7555555556e-03; 4.9814000000e+04; 1.2442222222e-01; 6.6666666667e-03
1288150500; 0; 6.6444444444e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 6.6444444444e-03; 1.6600000000e-02; 4.9814000000e+04; 5.3060000000e-01; 9.9333333333e-01
1288150800; 0; 3.3666295058e-03; 9.0100000000e+02; 0; 8.8790000000e+03; 3.3666295058e-03; 3.3332961724e-02; 4.9814000000e+04; 2.7597473058e-01; 1.0000000000e+00
1288151100; 0; 1.3255888028e-02; 9.0100000000e+02; 0; 8.8790000000e+03; 6.6335181502e-03; 3.9845701989e-02; 4.9814000000e+04; 4.5123531002e-01; 1.9966666667e+00
