etime;localhost_mem_swap_4;localhost_mem_buffers_3;localhost_proc_7;localhost_processload_total_29;localhost_traffic_eth0_22;localhost_load_1min_44
1288036200; 4.1135400000e+06; 2.5122052267e+06; 3.1301000000e+02; 6.9382157950e+01; -nan 8.0799302027e+05; 6.2866666667e-01 4.6966666667e-01 4.6996666667e-01
1288036500; 4.1135400000e+06; 2.2123809867e+06; 3.2293333333e+02; 7.6455924622e+01; -nan 1.1303856912e+06; 3.2206666667e-01 4.0046666667e-01 4.4020000000e-01
1288036800; 4.1135400000e+06; 2.5732922933e+06; 3.3988666667e+02; 7.3152488889e+01; -nan 1.5006838106e+06; 4.6900000000e-01 4.0993333333e-01 4.3006666667e-01
1288037100; 4.1135400000e+06; 2.5786682667e+06; 3.1616000000e+02; 9.9863911111e+01; -nan 1.2484829808e+06; 8.9713333333e-01 6.8813333333e-01 5.2933333333e-01
1288037400; 4.1135400000e+06; 2.6153340533e+06; 3.1401333333e+02; 1.0422857778e+02; -nan 1.3563818652e+06; 1.7486666667e-01 5.8073333333e-01 5.3993333333e-01
1288037700; 4.1135400000e+06; 2.2640154933e+06; 3.1499333333e+02; 7.2860711111e+01; -nan 9.6919250671e+05; 1.8986666667e-01 4.8066666667e-01 5.1020000000e-01
1288038000; 4.1135400000e+06; 2.8226986133e+06; 2.7924000000e+02; 6.1226666667e+01; -nan 9.6584967182e+05; 1.1053333333e-01 3.6080000000e-01 4.6033333333e-01
1288038300; 4.1135400000e+06; 2.7695022933e+06; 3.0085333333e+02; 5.5196622222e+01; -nan 7.5264768253e+05; 6.0333333333e-02 2.8053333333e-01 4.1033333333e-01
1288038600; 4.1135400000e+06; 2.9925047733e+06; 2.4140000000e+02; 5.3682081972e+01; -nan 5.4142694606e+05; 2.3880000000e-01 3.0980000000e-01 3.9013333333e-01
1288038900; 4.1135400000e+06; 2.7848661867e+06; 2.7553333333e+02; 4.9450982674e+01; -nan 4.4804795911e+05; 2.1040000000e-01 3.4946666667e-01 3.9000000000e-01
1288039200; 4.1135400000e+06; 2.7738792933e+06; 2.5606666667e+02; 6.6716152555e+01; -nan 7.6511666865e+05; 2.7976666667e-01 3.9983333333e-01 4.0993333333e-01
1288039500; 4.1135400000e+06; 2.8350929867e+06; 2.8679333333e+02; 6.7988516131e+01; -nan 5.1948521479e+05; 2.0053333333e-01 3.6026666667e-01 4.0006666667e-01
1288039800; 4.1135400000e+06; 2.9194009333e+06; 2.8998000000e+02; 5.4076755556e+01; -nan 7.9675010984e+05; 2.6953333333e-01 3.8980000000e-01 4.0000000000e-01
1288040100; 4.1135400000e+06; 2.6515653333e+06; 3.0092666667e+02; 6.2910088889e+01; -nan 8.2159916127e+05; 1.6073333333e-01 3.4033333333e-01 3.9006666667e-01
1288040400; 4.1135400000e+06; 2.6594788000e+06; 2.8113333333e+02; 6.9694866667e+01; -nan 1.0018204528e+06; 2.9906666667e-01 3.8966666667e-01 4.0986666667e-01
1288040700; 4.1135400000e+06; 2.4983816267e+06; 2.8497333333e+02; 9.3669400000e+01; -nan 3.4937251267e+05; 4.1920000000e-01 4.6946666667e-01 4.4973333333e-01
1288041000; 4.1135400000e+06; 2.7104296000e+06; 2.6712000000e+02; 8.8230911111e+01; -nan 5.2436158073e+05; 2.5113333333e-01 4.5013333333e-01 4.5000000000e-01
1288041300; 4.1135400000e+06; 2.7742055733e+06; 2.7693333333e+02; 6.0938769379e+01; -nan 5.0051835879e+05; 2.5993333333e-01 4.2020000000e-01 4.4006666667e-01
1288041600; 4.1135400000e+06; 2.5056874533e+06; 2.8597000000e+02; 5.6913183961e+01; -nan 4.9753913596e+05; 4.2943333333e-01 4.0006666667e-01 4.3003333333e-01
1288041900; 4.1135400000e+06; 2.8099797333e+06; 2.8500666667e+02; 5.0453268882e+01; -nan 4.3045032736e+05; 3.7040000000e-01 3.8013333333e-01 4.1013333333e-01
1288042200; 4.1135400000e+06; 2.8768410133e+06; 2.8698666667e+02; 9.1947888889e+01; -nan 4.0298767498e+05; 5.8853333333e-01 5.0913333333e-01 4.5966666667e-01
1288042500; 4.1135400000e+06; 2.9459590400e+06; 2.5024666667e+02; 5.8277844444e+01; -nan 3.4237739700e+05; 1.8273333333e-01 3.7093333333e-01 4.2026666667e-01
1288042800; 4.1135400000e+06; 3.0711270400e+06; 2.4106000000e+02; 4.9696066667e+01; -nan 3.1097705862e+05; 2.3960000000e-01 3.1040000000e-01 3.8026666667e-01
1288043100; 4.1135400000e+06; 2.8473236533e+06; 2.4795333333e+02; 5.4454355556e+01; -nan 2.9179273442e+05; 1.0093333333e-01 2.8020000000e-01 3.6013333333e-01
1288043400; 4.1135400000e+06; 2.8192105600e+06; 2.4502000000e+02; 5.3586044444e+01; -nan 3.9506778411e+05; 7.1586666667e-01 4.6873333333e-01 4.1960000000e-01
1288043700; 4.1135400000e+06; 2.6814275200e+06; 2.5493333333e+02; 5.2712488889e+01; -nan 6.4939892382e+05; 1.7366666667e-01 3.5080000000e-01 3.8026666667e-01
1288044300; 4.1135400000e+06; 3.2916245067e+06; 2.3910000000e+02; 6.0805977778e+01; -nan 2.2017756633e+05; 1.6940000000e-01 3.7966666667e-01 4.0980000000e-01
1288044600; 4.1135400000e+06; 3.4509294667e+06; 2.3304000000e+02; 2.1434666667e+01; -nan 2.6781876364e+05; 2.1000000000e-02 1.9126666667e-01 3.2060000000e-01
1288044900; 4.1135400000e+06; 3.4430598133e+06; 2.2902666667e+02; 2.4620177778e+01; -nan 5.2552271600e+05; 1.0066666667e-02 1.2046666667e-01 2.5046666667e-01
1288045200; 4.1135400000e+06; 3.4603634667e+06; 2.3496000000e+02; 1.9242911111e+01; -nan 2.4968792658e+05; 1.0000000000e-02 8.0266666667e-02 1.9040000000e-01
1288045500; 4.1135400000e+06; 3.4904627733e+06; 2.1414000000e+02; 1.7074311111e+01; -nan 1.0960722338e+05; 1.0000000000e-02 9.9866666667e-02 1.7013333333e-01
1288045800; 4.1135400000e+06; 3.4247424267e+06; 2.3188000000e+02; 1.9036733333e+01; -nan 1.9592810944e+05; 1.9933333333e-02 1.0000000000e-01 1.5013333333e-01
1288046100; 4.1135400000e+06; 3.4943737067e+06; 2.1412000000e+02; 1.8871200000e+01; -nan 1.9123655356e+05; 1.0066666667e-02 8.0133333333e-02 1.4006666667e-01
1288046400; 4.1135400000e+06; 3.4738171200e+06; 2.3287333333e+02; 2.0942755556e+01; -nan 3.2497305191e+05; 1.0933333333e-01 8.9933333333e-02 1.2013333333e-01
1288046700; 4.1135400000e+06; 3.4691742133e+06; 2.1313333333e+02; 2.0857333333e+01; -nan 1.8102226813e+05; 1.0666666667e-02 8.0066666667e-02 1.1006666667e-01
1288047000; 4.1135400000e+06; 3.4250241067e+06; 2.2194000000e+02; 1.5234400000e+01; -nan 8.4129509222e+04; 3.9800000000e-02 1.0980000000e-01 1.1000000000e-01
1288047300; 4.1135400000e+06; 3.3468784800e+06; 2.1206666667e+02; 1.4825822222e+01; -nan 4.6778146400e+04; 6.9800000000e-02 9.0133333333e-02 9.0133333333e-02
1288047600; 4.1135400000e+06; 3.3941432800e+06; 2.2888666667e+02; 1.7094755556e+01; -nan 4.9371243244e+04; 2.0333333333e-02 9.0000000000e-02 8.0066666667e-02
1288047900; 4.1135400000e+06; 3.4869274400e+06; 2.0913333333e+02; 1.4656466667e+01; -nan 8.8278313289e+04; 2.0000000000e-02 8.0066666667e-02 8.0000000000e-02
1288048200; 4.1135400000e+06; 3.4856050400e+06; 2.3184666667e+02; 1.3527466667e+01; -nan 4.7494015089e+04; 8.9533333333e-02 9.9866666667e-02 8.9933333333e-02
1288048500; 4.1135400000e+06; 3.3741042400e+06; 2.1014666667e+02; 1.4245133333e+01; -nan 6.9135188422e+04; 8.0066666667e-02 9.0066666667e-02 8.0066666667e-02
1288048800; 4.1135400000e+06; 3.4685252800e+06; 2.1496666667e+02; 1.4819511111e+01; -nan 1.6797484380e+05; 2.0913333333e-01 1.2973333333e-01 9.9866666667e-02
1288049100; 4.1135400000e+06; 3.3657341600e+06; 2.1798000000e+02; 1.5816666667e+01; -nan 2.1183558489e+04; 1.8020000000e-01 1.2006666667e-01 9.0066666667e-02
1288049400; 4.1135400000e+06; 3.4224030133e+06; 2.1998666667e+02; 1.3724088889e+01; -nan 1.0513648378e+04; 3.1000000000e-02 1.0013333333e-01 9.0000000000e-02
1288049700; 4.1135400000e+06; 3.4333451467e+06; 2.1702000000e+02; 1.5362244444e+01; -nan 2.5931041533e+04; 4.9866666667e-02 1.1986666667e-01 9.0000000000e-02
1288050000; 4.1135400000e+06; 3.4670502667e+06; 2.0806000000e+02; 1.2399955556e+01; -nan 1.4906421444e+04; 3.3806666667e-01 1.9946666667e-01 1.1980000000e-01
1288050300; 4.1135400000e+06; 3.3976790933e+06; 2.1694000000e+02; 1.4432888889e+01; -nan 3.6340558800e+04; 2.2133333333e-02 1.3046666667e-01 1.1006666667e-01
1288050600; 4.1135400000e+06; 3.3696410400e+06; 2.0905333333e+02; 1.8667325604e+01; -nan 6.0409602187e+04; 9.9466666667e-02 1.3000000000e-01 1.0006666667e-01
1288050900; 4.1135400000e+06; 3.3823967200e+06; 2.0800333333e+02; 1.2384441063e+01; -nan 1.5430000469e+04; 1.0996666667e-01 1.6986666667e-01 1.2990000000e-01
1288051200; 4.1135400000e+06; 3.3932319067e+06; 2.0800000000e+02; 1.3429766667e+01; -nan 4.1471902333e+03; 5.0200000000e-02 1.5006666667e-01 1.3000000000e-01
1288051500; 4.1135400000e+06; 3.4353871333e+06; 2.0800000000e+02; 1.2474966039e+01; -nan 6.0206396673e+03; 1.6666666667e-04 8.0233333333e-02 1.0010000000e-01
1288051800; 4.1135400000e+06; 3.3246878933e+06; 2.0800000000e+02; 1.2615700628e+01; -nan 3.4405555549e+03; 2.4833333333e-01 1.1973333333e-01 1.0000000000e-01
1288052100; 4.1135400000e+06; 3.3362891467e+06; 2.0800000000e+02; 1.2358400000e+01; -nan 2.0693826667e+03; 3.1466666667e-02 1.2000000000e-01 1.0000000000e-01
1288052400; 4.1135400000e+06; 3.3804005067e+06; 2.0800000000e+02; 1.3297022222e+01; -nan 4.5768371333e+03; 2.0000000000e-04 9.0200000000e-02 9.0066666667e-02
1288052700; 4.1135400000e+06; 3.5289092800e+06; 2.0800000000e+02; 2.8981444444e+01; -nan 7.5820839111e+03; 2.4833333333e-01 1.3966666667e-01 9.9933333333e-02
1288053000; 4.1135400000e+06; 3.5051978133e+06; 2.0800000000e+02; 1.2385422222e+01; -nan 3.6981711333e+03; 8.1133333333e-02 1.1020000000e-01 9.0066666667e-02
1288053300; 4.1135400000e+06; 3.4394759733e+06; 2.0800000000e+02; 1.2488555556e+01; -nan 3.6727746000e+03; 3.0333333333e-02 8.0200000000e-02 8.0066666667e-02
1288053600; 4.1135400000e+06; 3.4002801067e+06; 2.1098000000e+02; 1.5387222222e+01; -nan 9.7385799333e+03; 1.0133333333e-02 8.0000000000e-02 8.0000000000e-02
1288053900; 4.1135400000e+06; 3.4807938933e+06; 2.0802000000e+02; 1.3373644444e+01; -nan 4.4276801778e+03; 2.0866666667e-01 1.5946666667e-01 9.9866666667e-02
1288054200; 4.1135400000e+06; 3.4183348267e+06; 2.0998666667e+02; 1.2373288889e+01; -nan 1.3245718444e+03; 1.9013333333e-01 1.6000000000e-01 1.0000000000e-01
1288054500; 4.1135400000e+06; 3.4074939200e+06; 2.1695333333e+02; 1.3499066667e+01; -nan 5.0192089556e+03; 2.5953333333e-01 1.6000000000e-01 1.0993333333e-01
1288054800; 4.1135400000e+06; 3.3155208000e+06; 2.0905333333e+02; 1.4936889483e+01; -nan 5.1114845007e+03; 2.2026666667e-01 1.5006666667e-01 1.0006666667e-01
1288055100; 4.1135400000e+06; 3.3636011333e+06; 2.0800333333e+02; 1.2265632739e+01; -nan 3.4030553215e+03; 2.0666666667e-02 1.1013333333e-01 9.0033333333e-02
1288055400; 4.1135400000e+06; 3.3845863600e+06; 2.0800000000e+02; 1.1861322222e+01; -nan 1.9034595889e+03; 2.0000000000e-02 8.0100000000e-02 8.0033333333e-02
1288055700; 4.1135400000e+06; 3.3618403067e+06; 2.0800000000e+02; 1.2403497896e+01; -nan 1.7737592632e+03; 2.4923333333e-01 1.1986666667e-01 8.9966666667e-02
1288056000; 4.1135400000e+06; 3.4731762667e+06; 2.0998666667e+02; 1.2813924326e+01; -nan 4.8405017035e+03; 6.1266666667e-02 1.1006666667e-01 9.0000000000e-02
1288056300; 4.1135400000e+06; 3.4731571467e+06; 2.0801333333e+02; 1.2604755556e+01; -nan 2.3976978756e+04; 4.0000000000e-04 8.0200000000e-02 8.0066666667e-02
1288056600; 4.1135400000e+06; 3.4722341600e+06; 2.0800000000e+02; 1.2225866667e+01; -nan 5.6134694000e+03; 9.9333333333e-03 8.9933333333e-02 8.0000000000e-02
1288056900; 4.1135400000e+06; 3.4496594667e+06; 2.0800000000e+02; 1.1865733333e+01; -nan 1.1170013778e+03; 6.6666666667e-05 8.0066666667e-02 8.0000000000e-02
1288057200; 4.1135400000e+06; 3.4539462133e+06; 2.0800000000e+02; 1.1946111111e+01; -nan 1.0142923778e+03; 9.9333333333e-03 9.9866666667e-02 8.9933333333e-02
1288057500; 4.1135400000e+06; 3.4511390400e+06; 2.0800000000e+02; 1.2340688889e+01; -nan 1.5745565333e+03; 3.9800000000e-02 7.0200000000e-02 8.0066666667e-02
1288057800; 4.1135400000e+06; 3.4237755200e+06; 2.0800000000e+02; 1.2803577778e+01; -nan 6.5500659111e+03; 2.6666666667e-04 6.0066666667e-02 7.0066666667e-02
1288058100; 4.1135400000e+06; 3.4442215467e+06; 2.0800000000e+02; 1.2005377778e+01; -nan 7.0540415556e+03; 9.9333333333e-03 5.0066666667e-02 7.0000000000e-02
1288058400; 4.1135400000e+06; 6.2087311733e+06; 2.1098000000e+02; 1.3725088889e+01; -nan 1.3442949778e+03; 1.0000000000e-02 5.9933333333e-02 7.9933333333e-02
1288058700; 4.1135400000e+06; 6.2816829067e+06; 2.1100000000e+02; 1.4660466667e+01; -nan 2.9251363333e+03; 6.6666666667e-05 4.0133333333e-02 7.0066666667e-02
1288059000; 4.1135400000e+06; 6.2833035733e+06; 2.0901333333e+02; 1.1865466667e+01; -nan 2.1240857778e+03; 9.9333333333e-03 4.0000000000e-02 6.0066666667e-02
1288059300; 4.1135400000e+06; 6.2649472533e+06; 2.0800666667e+02; 1.2369822222e+01; -nan 1.7882142667e+03; 1.9933333333e-02 4.9933333333e-02 6.0000000000e-02
1288059600; 4.1135400000e+06; 6.2654358933e+06; 2.0800000000e+02; 1.2131622222e+01; -nan 1.0599759556e+03; 1.3333333333e-04 4.0066666667e-02 6.0000000000e-02
1288059900; 4.1135400000e+06; 6.2719483200e+06; 2.0899333333e+02; 1.2745866667e+01; -nan 9.2007081778e+03; 2.9800000000e-02 7.9733333333e-02 7.9866666667e-02
1288060200; 4.1135400000e+06; 6.3240108800e+06; 2.0900000000e+02; 1.5302866667e+01; -nan 1.4094800644e+04; 2.0880000000e-01 1.4953333333e-01 9.9866666667e-02
1288060500; 4.1135400000e+06; 6.3314603467e+06; 2.0800666667e+02; 1.1796977778e+01; -nan 1.3211405778e+03; 1.6033333333e-01 1.1026666667e-01 9.0066666667e-02
1288060800; 4.1135400000e+06; 6.3085143200e+06; 2.0800000000e+02; 1.2498466667e+01; -nan 2.6204463333e+03; 2.4940000000e-01 1.4973333333e-01 9.9933333333e-02
1288061100; 4.1135400000e+06; 6.3186549067e+06; 2.0800000000e+02; 1.2195400000e+01; -nan 2.4752800000e+03; 1.6060000000e-01 1.2020000000e-01 9.0066666667e-02
1288061400; 4.1135400000e+06; 6.3106740267e+06; 2.0800000000e+02; 1.2097632256e+01; -nan 8.5887523246e+03; 1.1000000000e-02 8.0266666667e-02 8.0066666667e-02
1288061700; 4.1135400000e+06; 6.3186092800e+06; 2.0899666667e+02; 1.1903978855e+01; -nan 2.3955702310e+03; 1.0000000000e-02 1.0990000000e-01 8.9966666667e-02
1288062000; 4.1135400000e+06; 6.3068075600e+06; 2.0800333333e+02; 1.2744694389e+01; -nan 1.1968165528e+03; 1.7943333333e-01 1.4986666667e-01 9.9966666667e-02
1288062300; 4.1135400000e+06; 6.3015430667e+06; 2.0800000000e+02; 1.1779827833e+01; -nan 1.0871297138e+03; 5.0866666667e-02 1.1026666667e-01 9.0066666667e-02
1288062600; 4.1135400000e+06; 4.9691738400e+06; 2.1296666667e+02; 1.4952000000e+01; -nan 1.3991024852e+07; 4.3740000000e-01 2.4906666667e-01 1.4960000000e-01
1288062900; 4.1135400000e+06; 4.3937578400e+06; 2.1101333333e+02; 1.9622133333e+01; -nan 3.5327334596e+05; 8.2400000000e-02 2.3013333333e-01 1.7980000000e-01
1288063200; 4.1135400000e+06; 4.3919943200e+06; 2.0901333333e+02; 1.4454888889e+01; -nan 2.1471513289e+04; 3.0333333333e-02 1.3066666667e-01 1.5020000000e-01
1288063500; 4.1135400000e+06; 4.2863491200e+06; 2.1198000000e+02; 1.5188177778e+01; -nan 1.6900639422e+04; 1.1940000000e-01 1.4986666667e-01 1.5993333333e-01
1288063800; 4.1135400000e+06; 1.9939248000e+05; 2.0802666667e+02; 2.2004123883e+01; -nan 1.6186393584e+07; 1.3986666667e-01 2.6920000000e-01 2.1960000000e-01
1288064100; 4.1135281200e+06; 1.7344112000e+05; 2.0602000000e+02; 1.6136146179e+01; -nan 3.1799577988e+07; 2.7860000000e-01 2.5020000000e-01 2.2000000000e-01
1288064400; 4.1135280000e+06; 1.7158133333e+05; 2.0896000000e+02; 3.2917202889e+01; -nan 2.2931515213e+06; 9.6080000000e-01 7.1373333333e-01 4.2720000000e-01
1288064700; 4.1135280000e+06; 2.8010097333e+05; 2.0800333333e+02; 3.1336049270e+01; -nan 9.5790624688e+04; 3.5206666667e-01 7.2000000000e-01 5.2966666667e-01
1288065000; 4.1135280000e+06; 2.3352498667e+05; 2.0800000000e+02; 1.2971698007e+01; -nan 5.3936314755e+03; 1.1666666667e-03 2.8146666667e-01 3.9046666667e-01
1288065300; 4.1135280000e+06; 2.5269429333e+05; 2.1396000000e+02; 1.3684801993e+01; -nan 1.0788352947e+04; 0.0000000000e+00 1.3100000000e-01 2.9066666667e-01
1288065600; 4.1135280000e+06; 2.5767146667e+05; 2.1499333333e+02; 1.4421755556e+01; -nan 1.5349878111e+04; 7.9466666667e-02 1.2006666667e-01 2.4033333333e-01
1288065900; 4.1135280000e+06; 2.7118552000e+05; 2.1798000000e+02; 1.3310822222e+01; -nan 1.2876331400e+04; 5.3333333333e-04 9.0200000000e-02 2.0026666667e-01
1288066200; 4.1135280000e+06; 2.8778520000e+05; 2.0806666667e+02; 1.2906000000e+01; -nan 8.3597068000e+03; 0.0000000000e+00 9.0000000000e-02 1.7020000000e-01
1288066500; 4.1135280000e+06; 2.7648061333e+05; 2.1495333333e+02; 1.3409933333e+01; -nan 4.4623231289e+04; 1.5893333333e-01 9.9933333333e-02 1.5013333333e-01
1288066800; 4.1135280000e+06; 2.9607597333e+05; 2.1301333333e+02; 1.4519244444e+01; -nan 4.3882320667e+04; 1.9973333333e-01 1.1986666667e-01 1.4006666667e-01
1288067100; 4.1135280000e+06; 2.5662962667e+05; 2.0902666667e+02; 1.3450555556e+01; -nan 8.7378413111e+03; 8.0800000000e-02 9.0200000000e-02 1.2013333333e-01
1288067400; 4.1135280000e+06; 3.0084149333e+05; 2.0800666667e+02; 1.3337377778e+01; -nan 7.7604900222e+03; 2.0913333333e-01 1.1980000000e-01 1.1006666667e-01
1288067700; 4.1135280000e+06; 2.9205298667e+05; 2.1892666667e+02; 1.3737311111e+01; -nan 1.2430146622e+04; 5.1066666667e-02 9.0200000000e-02 9.0133333333e-02
1288068000; 4.1135280000e+06; 2.9705402667e+05; 2.2297333333e+02; 1.4329377778e+01; -nan 4.4543868889e+04; 2.0200000000e-02 1.2973333333e-01 1.1980000000e-01
1288068300; 4.1135280000e+06; 2.1186000000e+05; 2.2101333333e+02; 1.6098155556e+01; -nan 1.1996199318e+05; 1.0066666667e-02 9.0266666667e-02 9.0200000000e-02
1288068600; 4.1135280000e+06; 3.1459466667e+05; 2.3093333333e+02; 2.0150142475e+01; -nan 2.2679087985e+05; 5.9666666667e-02 1.0986666667e-01 9.9933333333e-02
1288068900; 4.1135280000e+06; 2.5534049333e+05; 2.1405666667e+02; 1.5848364945e+01; -nan 7.1754514141e+04; 1.0166666667e-02 9.0066666667e-02 9.0033333333e-02
1288069200; 4.1135280000e+06; 3.3556026667e+05; 2.1598666667e+02; 4.4493273851e+01; -nan 5.7426813574e+04; 2.9806666667e-01 2.1913333333e-01 1.2973333333e-01
1288069500; 4.1135280000e+06; 3.5378086667e+05; 2.2497000000e+02; 4.1231552062e+01; -nan 1.5469481239e+05; 4.0866666667e-02 1.8013333333e-01 1.3996666667e-01
1288069800; 4.1135280000e+06; 4.1397886667e+05; 2.2300666667e+02; 2.0595644444e+01; -nan 1.1219000226e+05; 1.3333333333e-04 1.1023333333e-01 1.3003333333e-01
1288070100; 4.1135280000e+06; 3.3318289333e+05; 2.2599000000e+02; 1.9170648136e+01; -nan 1.1450109715e+05; 9.9666666667e-03 1.0003333333e-01 1.2003333333e-01
1288070400; 4.1135280000e+06; 3.7442936000e+05; 2.2997333333e+02; 2.1517551864e+01; -nan 2.5450312417e+05; 1.9933333333e-02 9.0066666667e-02 1.0013333333e-01
1288070700; 4.1135280000e+06; 3.4205514667e+05; 2.2801333333e+02; 2.2410777778e+01; -nan 1.4426318444e+05; 1.4913333333e-01 1.4960000000e-01 1.1986666667e-01
1288071000; 4.1135280000e+06; 3.3265760000e+05; 2.1906000000e+02; 2.2115355556e+01; -nan 1.4830051596e+05; 8.0466666667e-02 1.5993333333e-01 1.2993333333e-01
1288071300; 4.1135280000e+06; 1.7351962667e+05; 2.3688000000e+02; 2.1017355556e+01; -nan 1.1085876240e+05; 6.0133333333e-02 1.6000000000e-01 1.3993333333e-01
1288071600; 4.1135280000e+06; 3.8441741333e+05; 2.5090666667e+02; 2.1890755556e+01; -nan 1.7773707764e+05; 2.0266666667e-02 1.4013333333e-01 1.4993333333e-01
1288071900; 4.1135280000e+06; 3.6939040000e+05; 2.4504000000e+02; 1.9251088889e+01; -nan 1.1939589529e+05; 2.0873333333e-01 1.6980000000e-01 1.5000000000e-01
1288072200; 4.1135280000e+06; 3.8310322667e+05; 2.3407333333e+02; 2.4017888889e+01; -nan 1.4914778142e+05; 1.3053333333e-01 1.6006666667e-01 1.5993333333e-01
1288072500; 4.1135280000e+06; 1.7636016000e+05; 2.2406666667e+02; 2.8715355556e+01; -nan 2.6165796267e+05; 3.2866666667e-01 2.3946666667e-01 1.8980000000e-01
1288072800; 4.1135280000e+06; 6.1501072000e+05; 2.5082000000e+02; 4.2517577778e+01; -nan 1.6399395666e+06; 1.4126666667e-01 2.2013333333e-01 1.8006666667e-01
1288073100; 4.1135280000e+06; 4.9529130667e+05; 2.6590000000e+02; 2.8647044444e+01; -nan 4.5754514107e+05; 6.5653333333e-01 2.7960000000e-01 2.0980000000e-01
1288073400; 4.1135280000e+06; 7.2186584000e+05; 2.6004000000e+02; 3.9940244444e+01; -nan 5.6547710933e+05; 2.3286666667e-01 2.5020000000e-01 2.1993333333e-01
1288073700; 4.1135280000e+06; 6.6489658667e+05; 2.4013333333e+02; 3.3209022222e+01; -nan 5.3036735442e+05; 2.0020000000e-01 2.3013333333e-01 2.2000000000e-01
1288074000; 4.1135280000e+06; 4.2931445333e+05; 2.5092666667e+02; 3.0206511111e+01; -nan 1.0920202313e+05; 4.4833333333e-01 2.5980000000e-01 2.2993333333e-01
1288074300; 4.1135280000e+06; 4.9585880000e+05; 2.4802000000e+02; 4.4762177778e+01; -nan 2.3920441104e+05; 1.8180000000e-01 2.2026666667e-01 2.3000000000e-01
1288074600; 4.1135280000e+06; 3.5683610667e+05; 2.5892666667e+02; 3.2461140245e+01; -nan 3.8974272225e+05; 1.1046666667e-01 1.5046666667e-01 1.9026666667e-01
1288074900; 4.1135280000e+06; 3.5644610267e+06; 2.4205666667e+02; 9.8079266399e+01; -nan 1.7702371408e+05; 1.4256000000e+00 5.8853333333e-01 3.1956666667e-01
1288075200; 4.1135280000e+06; 3.2700042400e+06; 2.4597333333e+02; 1.4179143780e+02; -nan 2.2761851034e+05; 1.1419333333e+00 9.7740000000e-01 5.5840000000e-01
1288075500; 4.1135280000e+06; 3.8818876533e+06; 2.7778666667e+02; 1.4961942222e+02; -nan 2.5309685884e+05; 5.3406666667e-01 1.0098000000e+00 7.1893333333e-01
1288075800; 4.1135280000e+06; 3.7489160800e+06; 3.1276666667e+02; 6.8067666667e+01; -nan 3.6281549873e+05; 2.5186666667e-01 6.3253333333e-01 6.4053333333e-01
1288076100; 4.1135280000e+06; 3.7581478667e+06; 2.9512000000e+02; 3.9693422222e+01; -nan 7.8058913787e+05; 2.1533333333e-02 3.3200000000e-01 5.1086666667e-01
1288076400; 4.1135280000e+06; 3.8904366133e+06; 2.6222000000e+02; 3.6169066667e+01; -nan 1.6370929768e+06; 1.0066666667e-02 1.9093333333e-01 4.1066666667e-01
1288076700; 4.1135280000e+06; 3.1542508000e+06; 2.7690000000e+02; 4.1278888889e+01; -nan 3.7977935324e+05; 2.1860000000e-01 2.3966666667e-01 3.7026666667e-01
1288077000; 4.1135280000e+06; 2.7484820800e+06; 2.7700000000e+02; 8.3381000000e+01; -nan 3.6309689818e+05; 5.5773333333e-01 4.7840000000e-01 4.1966666667e-01
1288077300; 4.1135280000e+06; 2.5144963200e+06; 2.8594000000e+02; 4.4905603939e+01; -nan 3.1251324509e+05; 1.9246666667e-01 3.3100000000e-01 3.7033333333e-01
