etime;jboss_16_threads;localhost_processload_jboss_27;jboss_16_vmstk;jboss_16_vmsize;jboss_16_conns;jboss_16_vmrss;jboss_16_vmswap;jboss_16_vmdata
1286877000; 3.0501333333e+02; 4.8894465346e+01; 8.6016000000e+04; 4.7051334997e+09; 0.0000000000e+00; 3.1370367522e+09; 1.5680967475e+09; 4.6403461120e+09
1286877300; 3.0300666667e+02; 3.2298820996e+01; 8.6016000000e+04; 4.7048916992e+09; 0.0000000000e+00; 3.1367382903e+09; 1.5681534089e+09; 4.6403461120e+09
1286877600; 3.1097333333e+02; 5.8811144444e+01; 8.6016000000e+04; 4.7051358208e+09; 0.0000000000e+00; 3.1370557030e+09; 1.5680801178e+09; 4.6403461120e+09
1286877900; 3.0801000000e+02; 3.7847077778e+01; 8.6016000000e+04; 4.7046671701e+09; 0.0000000000e+00; 3.1366322039e+09; 1.5680349662e+09; 4.6403461120e+09
1286878200; 3.0600666667e+02; 3.2201977778e+01; 8.6016000000e+04; 4.7066904439e+09; 0.0000000000e+00; 3.1365817958e+09; 1.5701086481e+09; 4.6424444382e+09
1286878500; 3.0799333333e+02; 2.2920977778e+01; 8.6016000000e+04; 4.7071095330e+09; 0.0000000000e+00; 3.1370755959e+09; 1.5700339371e+09; 4.6424514560e+09
1286878800; 3.1298333333e+02; 2.2036078516e+01; 8.6016000000e+04; 4.7071109120e+09; 0.0000000000e+00; 3.1370200951e+09; 1.5700908169e+09; 4.6424514560e+09
1286879100; 3.1697333333e+02; 9.7181033123e+00; 8.6016000000e+04; 4.7071109120e+09; 0.0000000000e+00; 3.1370524535e+09; 1.5700584585e+09; 4.6424514560e+09
1286879400; 3.1500666667e+02; 1.0580173727e+01; 8.6016000000e+04; 4.7072415471e+09; 0.0000000000e+00; 3.1371220719e+09; 1.5701194752e+09; 4.6424514560e+09
1286879700; 3.0802333333e+02; 4.6875299926e+01; 8.6016000000e+04; 4.7068745728e+09; 0.0000000000e+00; 3.1367630575e+09; 1.5701115153e+09; 4.6424514560e+09
1286880000; 3.0601333333e+02; 8.9044817535e+00; 8.6016000000e+04; 4.7068733440e+09; 0.0000000000e+00; 3.1366926882e+09; 1.5701806558e+09; 4.6424514560e+09
1286880300; 3.1198000000e+02; 6.1450405425e+00; 8.6016000000e+04; 4.7071101201e+09; 0.0000000000e+00; 3.1369698236e+09; 1.5701402965e+09; 4.6424514560e+09
1286880600; 3.1100333333e+02; 3.4724388889e+01; 8.6016000000e+04; 4.7069966063e+09; 0.0000000000e+00; 3.1381587149e+09; 1.5688378914e+09; 4.6424514560e+09
1286880900; 3.1000333333e+02; 6.6401044444e+01; 8.6016000000e+04; 4.7071105297e+09; 0.0000000000e+00; 3.1383463936e+09; 1.5687641361e+09; 4.6424514560e+09
1286881200; 3.0800666667e+02; 3.9224577778e+01; 8.6016000000e+04; 4.7071109120e+09; 0.0000000000e+00; 3.1383184316e+09; 1.5687924804e+09; 4.6424514560e+09
1286881500; 3.0401333333e+02; 3.9831000000e+01; 8.6016000000e+04; 4.7070374298e+09; 0.0000000000e+00; 3.1382203597e+09; 1.5688170701e+09; 4.6424514560e+09
1286881800; 3.1297000000e+02; 3.5361622222e+01; 8.6016000000e+04; 4.7071106662e+09; 0.0000000000e+00; 3.1385629491e+09; 1.5685477171e+09; 4.6424514560e+09
1286882100; 3.1100666667e+02; 1.6014655556e+01; 8.6016000000e+04; 4.7071109120e+09; 0.0000000000e+00; 3.1385069431e+09; 1.5686039689e+09; 4.6424514560e+09
1286882400; 3.0402333333e+02; 1.9627700000e+01; 8.6016000000e+04; 4.7061801370e+09; 0.0000000000e+00; 3.1382985523e+09; 1.5678815846e+09; 4.6414022929e+09
1286882700; 3.1097666667e+02; 5.5044922222e+01; 8.6016000000e+04; 4.7060586359e+09; 0.0000000000e+00; 3.1383264324e+09; 1.5677322035e+09; 4.6413987840e+09
1286883000; 3.1100000000e+02; 2.4050722222e+01; 8.6016000000e+04; 4.7060582400e+09; 0.0000000000e+00; 3.1382489634e+09; 1.5678092766e+09; 4.6413987840e+09
1286883300; 3.1100000000e+02; 1.7188587671e+00; 8.6016000000e+04; 4.7060582400e+09; 0.0000000000e+00; 3.1384079155e+09; 1.5676503245e+09; 4.6413987840e+09
1286883600; 3.0901333333e+02; 2.5292791772e+01; 8.6016000000e+04; 4.7058548053e+09; 0.0000000000e+00; 3.1381724638e+09; 1.5676823415e+09; 4.6413987840e+09
1286883900; 3.1597666667e+02; 2.3768960572e+01; 8.6016000000e+04; 4.7060453103e+09; 0.0000000000e+00; 3.1383749973e+09; 1.5676703130e+09; 4.6413987840e+09
1286884200; 3.0603333333e+02; 4.0224944444e+01; 8.6016000000e+04; 4.7059193993e+09; 0.0000000000e+00; 3.1380245982e+09; 1.5678948011e+09; 4.6413987840e+09
1286884500; 3.2095000000e+02; 3.8260088889e+01; 8.6016000000e+04; 4.7060577758e+09; 0.0000000000e+00; 3.1385459644e+09; 1.5675118114e+09; 4.6413987840e+09
1286884800; 3.1302666667e+02; 1.1243666667e+01; 8.6016000000e+04; 4.7061235575e+09; 0.0000000000e+00; 3.1384864768e+09; 1.5676370807e+09; 4.6413987840e+09
1286885100; 3.0801666667e+02; 1.0537115541e+00; 8.6016000000e+04; 4.7061237760e+09; 0.0000000000e+00; 3.1382984841e+09; 1.5678252919e+09; 4.6413987840e+09
1286885400; 3.1694000000e+02; 5.5163790709e-01; 8.6016000000e+04; 4.7060586769e+09; 0.0000000000e+00; 3.1386111454e+09; 1.5674475315e+09; 4.6413987840e+09
1286885700; 3.0803000000e+02; 9.4502283166e+00; 8.6016000000e+04; 4.7057194052e+09; 0.0000000000e+00; 3.1380866253e+09; 1.5676327799e+09; 4.6413987840e+09
1286886000; 3.1198666667e+02; 1.4147722222e+01; 8.6016000000e+04; 4.7060448597e+09; 0.0000000000e+00; 3.1386237338e+09; 1.5674211260e+09; 4.6413987840e+09
1286886300; 3.1000666667e+02; 1.1290137404e+01; 8.6016000000e+04; 4.7060581990e+09; 0.0000000000e+00; 3.1385438891e+09; 1.5675143100e+09; 4.6413987840e+09
1286886600; 3.1493333333e+02; 1.4460299363e+00; 8.6016000000e+04; 4.7060582400e+09; 0.0000000000e+00; 3.1386204023e+09; 1.5674378377e+09; 4.6413987840e+09
1286886900; 3.7878666667e+02; 1.3131313131e+00; 8.6016000000e+04; 4.7091853175e+09; 0.0000000000e+00; 1.9972707942e+09; 2.7119145233e+09; 4.6442850031e+09
1286887200; 3.7999666667e+02; 8.7336666667e+01; 8.6016000000e+04; 4.7133638519e+09; 0.0000000000e+00; 2.2042700322e+09; 2.5090938197e+09; 4.6484913084e+09
1286887500; 3.7900333333e+02; 6.3140922222e+01; 8.6016000000e+04; 4.7132961451e+09; 0.0000000000e+00; 2.6716893867e+09; 2.0416067584e+09; 4.6485053440e+09
1286887800; 3.7401666667e+02; 5.4103288889e+01; 8.6016000000e+04; 4.7130509312e+09; 0.0000000000e+00; 2.6862852369e+09; 2.0267656943e+09; 4.6485053440e+09
1286888100; 3.7300333333e+02; 7.7687688889e+01; 8.6016000000e+04; 4.7144095334e+09; 0.0000000000e+00; 2.8544766089e+09; 1.8599329246e+09; 4.6495545071e+09
1286888400; 3.7499333333e+02; 8.1759977778e+01; 8.6016000000e+04; 4.7393980416e+09; 0.0000000000e+00; 2.9620005410e+09; 1.7773975006e+09; 4.6747379302e+09
1286888700; 3.7599666667e+02; 7.6467744444e+01; 8.6016000000e+04; 4.7375139089e+09; 0.0000000000e+00; 2.9714945638e+09; 1.7660193451e+09; 4.6727238178e+09
1286889000; 3.7301000000e+02; 7.0848733333e+01; 8.6016000000e+04; 4.7371970697e+09; 0.0000000000e+00; 3.0120505754e+09; 1.7251464943e+09; 4.6727168000e+09
1286889300; 3.7798333333e+02; 8.2454455556e+01; 8.6016000000e+04; 4.7354079642e+09; 0.0000000000e+00; 3.1465973760e+09; 1.5888105882e+09; 4.6706184738e+09
1286889600; 3.7501000000e+02; 8.7124511111e+01; 8.6016000000e+04; 4.7354019840e+09; 0.0000000000e+00; 3.1180214272e+09; 1.6173805568e+09; 4.6706114560e+09
1286889900; 3.7400333333e+02; 9.6362488889e+01; 8.6016000000e+04; 4.7354019840e+09; 0.0000000000e+00; 3.1459170031e+09; 1.5894849809e+09; 4.6706114560e+09
1286890200; 3.7300333333e+02; 9.3669111111e+01; 8.6016000000e+04; 4.7354019840e+09; 0.0000000000e+00; 3.1485947494e+09; 1.5868072346e+09; 4.6706114560e+09
1286890500; 3.7399666667e+02; 9.0806211111e+01; 8.6016000000e+04; 4.7351570432e+09; 0.0000000000e+00; 3.1501016132e+09; 1.5850554300e+09; 4.6706114560e+09
1286890800; 3.7200666667e+02; 9.1494333333e+01; 8.6016000000e+04; 4.7350827418e+09; 0.0000000000e+00; 3.1553279454e+09; 1.5797547964e+09; 4.6706114560e+09
1286891100; 3.7997333333e+02; 9.8599577778e+01; 8.6016000000e+04; 4.7354009190e+09; 0.0000000000e+00; 3.1661636267e+09; 1.5692372924e+09; 4.6706114560e+09
1286891400; 3.7800666667e+02; 9.0988866667e+01; 8.6016000000e+04; 4.7350835610e+09; 0.0000000000e+00; 3.1587944311e+09; 1.5762891298e+09; 4.6706114560e+09
1286891700; 3.7999333333e+02; 9.2890222222e+01; 8.6016000000e+04; 4.7354009190e+09; 0.0000000000e+00; 3.1595738863e+09; 1.5758270327e+09; 4.6706114560e+09
1286892000; 3.7701000000e+02; 9.2820255556e+01; 8.6016000000e+04; 4.7353897370e+09; 0.0000000000e+00; 3.1666961886e+09; 1.5686935484e+09; 4.6706114560e+09
1286892300; 3.7301333333e+02; 7.7497911111e+01; 8.6016000000e+04; 4.7353896960e+09; 0.0000000000e+00; 3.1712595695e+09; 1.5641301265e+09; 4.6706114560e+09
1286892600; 3.7499333333e+02; 9.0503000000e+01; 8.6016000000e+04; 4.7354019430e+09; 0.0000000000e+00; 3.1598809225e+09; 1.5755210206e+09; 4.6706114560e+09
1286892900; 3.7300666667e+02; 9.8021666667e+01; 8.6016000000e+04; 4.7351570432e+09; 0.0000000000e+00; 3.1660357359e+09; 1.5691213073e+09; 4.6706114560e+09
1286893200; 3.7798333333e+02; 9.1365677778e+01; 8.6016000000e+04; 4.7354664823e+09; 0.0000000000e+00; 3.1563976158e+09; 1.5790688666e+09; 4.6706114560e+09
1286893500; 3.7401333333e+02; 9.8675477778e+01; 8.6016000000e+04; 4.7350837794e+09; 0.0000000000e+00; 3.1678897766e+09; 1.5671940028e+09; 4.6706114560e+09
1286893800; 3.7499666667e+02; 9.5603688889e+01; 8.6016000000e+04; 4.7354009190e+09; 0.0000000000e+00; 3.1688672597e+09; 1.5665336593e+09; 4.6706114560e+09
1286894100; 3.7400333333e+02; 9.1646533333e+01; 8.6016000000e+04; 4.7354019840e+09; 0.0000000000e+00; 3.1716137370e+09; 1.5637882470e+09; 4.6706114560e+09
1286894400; 3.7699000000e+02; 1.4448144444e+01; 8.6016000000e+04; 4.7354019840e+09; 0.0000000000e+00; 3.1843761630e+09; 1.5510258210e+09; 4.6706114560e+09
1286894700; 3.7301333333e+02; 7.1461788889e+01; 8.6016000000e+04; 4.7350835610e+09; 0.0000000000e+00; 3.1714369536e+09; 1.5636466074e+09; 4.6706114560e+09
1286895000; 3.7499333333e+02; 8.6344200000e+01; 8.6016000000e+04; 4.7348579669e+09; 0.0000000000e+00; 3.1753452476e+09; 1.5595127194e+09; 4.6706114560e+09
1286895300; 3.7400333333e+02; 9.6014334367e+01; 8.6016000000e+04; 4.7354001681e+09; 0.0000000000e+00; 3.1562122581e+09; 1.5791879100e+09; 4.6706114560e+09
1286895600; 3.7300666667e+02; 6.8170365819e+01; 8.6016000000e+04; 4.7354019840e+09; 0.0000000000e+00; 3.1337093803e+09; 1.6016926037e+09; 4.6706114560e+09
1286895900; 3.7698666667e+02; 8.2896788703e+01; 8.6016000000e+04; 4.7354019840e+09; 0.0000000000e+00; 3.1636946671e+09; 1.5717073169e+09; 4.6706114560e+09
1286896200; 3.7500666667e+02; 9.0235622222e+01; 8.6016000000e+04; 4.7350835610e+09; 0.0000000000e+00; 3.1383910127e+09; 1.5966925483e+09; 4.6706114560e+09
1286896500; 3.7699333333e+02; 9.7635333333e+01; 8.6016000000e+04; 4.7353886720e+09; 0.0000000000e+00; 3.1575624772e+09; 1.5778261948e+09; 4.6706114560e+09
1286896800; 3.9892666667e+02; 6.3218522222e+01; 8.6016000000e+04; 4.7354019430e+09; 0.0000000000e+00; 3.1814310434e+09; 1.5539708996e+09; 4.6706114560e+09
1286897100; 4.0896666667e+02; 3.3033900000e+01; 8.6016000000e+04; 4.7490411042e+09; 0.0000000000e+00; 3.1680634061e+09; 1.5809776981e+09; 4.6842505762e+09
1286897400; 3.9305333333e+02; 5.8354977778e+01; 8.6016000000e+04; 4.7552673929e+09; 0.0000000000e+00; 3.1783671808e+09; 1.5769002121e+09; 4.6905911706e+09
1286897700; 4.1492666667e+02; 3.6985088889e+01; 8.6016000000e+04; 4.7554023697e+09; 0.0000000000e+00; 3.1422934357e+09; 1.6131089340e+09; 4.6906122240e+09
1286898000; 3.9805666667e+02; 5.4158988889e+01; 8.6016000000e+04; 4.7554027520e+09; 0.0000000000e+00; 3.1554198869e+09; 1.5999828651e+09; 4.6906122240e+09
1286898300; 3.8903000000e+02; 5.2233300000e+01; 8.6016000000e+04; 4.7541086481e+09; 0.0000000000e+00; 3.1912214665e+09; 1.5628871817e+09; 4.6895630609e+09
1286898600; 3.9199000000e+02; 6.7063711111e+01; 8.6016000000e+04; 4.7543492608e+09; 0.0000000000e+00; 3.0706913826e+09; 1.6836578782e+09; 4.6895595520e+09
1286898900; 3.9000666667e+02; 7.6877344444e+01; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.1003298611e+09; 1.6540202189e+09; 4.6895595520e+09
1286899200; 4.0794000000e+02; 6.3109279181e+01; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.1020877687e+09; 1.6522623113e+09; 4.6895595520e+09
1286899500; 3.9111333333e+02; 7.9575843042e+01; 8.6016000000e+04; 4.7540327219e+09; 0.0000000000e+00; 3.1440130594e+09; 1.6100196625e+09; 4.6895595520e+09
1286899800; 4.0093333333e+02; 7.7107610108e+01; 8.6016000000e+04; 4.7543479501e+09; 0.0000000000e+00; 3.0843625472e+09; 1.6699854029e+09; 4.6895595520e+09
1286900100; 4.0000333333e+02; 2.1726690815e+01; 8.6016000000e+04; 4.7542357743e+09; 0.0000000000e+00; 3.0289057929e+09; 1.7253299814e+09; 4.6895595520e+09
1286900400; 4.0298000000e+02; 5.8210565744e+01; 8.6016000000e+04; 4.7543493154e+09; 0.0000000000e+00; 3.0665401685e+09; 1.6878091469e+09; 4.6895595520e+09
1286900700; 3.9406000000e+02; 6.7454660944e+01; 8.6016000000e+04; 4.7538821803e+09; 0.0000000000e+00; 3.0185392811e+09; 1.7353428992e+09; 4.6895595520e+09
1286901000; 4.0297000000e+02; 9.8927168339e+00; 8.6016000000e+04; 4.7543485099e+09; 0.0000000000e+00; 3.0654155162e+09; 1.6889329937e+09; 4.6895595520e+09
1286901300; 4.0599000000e+02; 3.2015366667e+01; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.0235047936e+09; 1.7308452864e+09; 4.6895595520e+09
1286901600; 3.9304333333e+02; 2.9551822222e+01; 8.6016000000e+04; 4.7540316570e+09; 0.0000000000e+00; 3.0492339268e+09; 1.7047977301e+09; 4.6895595520e+09
1286901900; 3.9997666667e+02; 2.4078277778e+01; 8.6016000000e+04; 4.7542183799e+09; 0.0000000000e+00; 3.0640291430e+09; 1.6901892369e+09; 4.6895595520e+09
1286902200; 4.0000000000e+02; 2.9185515615e+01; 8.6016000000e+04; 4.7544149606e+09; 0.0000000000e+00; 3.0642620416e+09; 1.6901529190e+09; 4.6895595520e+09
1286902500; 4.0099333333e+02; 2.2491706608e+01; 8.6016000000e+04; 4.7541063953e+09; 0.0000000000e+00; 3.0640754961e+09; 1.6900308992e+09; 4.6895595520e+09
1286902800; 4.0696000000e+02; 1.1505325508e+01; 8.6016000000e+04; 4.7543484416e+09; 0.0000000000e+00; 3.0644933154e+09; 1.6898551262e+09; 4.6895595520e+09
1286903100; 4.0799000000e+02; 9.8017014872e+00; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.0645123482e+09; 1.6898377318e+09; 4.6895595520e+09
1286903400; 3.9604000000e+02; 5.1255841163e+00; 8.6016000000e+04; 4.7541051392e+09; 0.0000000000e+00; 3.0640716186e+09; 1.6900335206e+09; 4.6895595520e+09
1286903700; 3.9899000000e+02; 2.1456955814e+01; 8.6016000000e+04; 4.7543492608e+09; 0.0000000000e+00; 3.0643681553e+09; 1.6899811055e+09; 4.6895595520e+09
1286904000; 4.0893333333e+02; 3.0257966408e+01; 8.6016000000e+04; 4.7542198818e+09; 0.0000000000e+00; 3.0644017015e+09; 1.6898181803e+09; 4.6895595520e+09
1286904300; 4.0006000000e+02; 4.1501600000e+01; 8.6016000000e+04; 4.7542068019e+09; 0.0000000000e+00; 3.0644670191e+09; 1.6897397828e+09; 4.6895595520e+09
1286904600; 3.9503333333e+02; 1.4240321590e+01; 8.6016000000e+04; 4.7543491243e+09; 0.0000000000e+00; 3.0467076096e+09; 1.7076415147e+09; 4.6895595520e+09
1286904900; 3.9898666667e+02; 3.1534878410e+01; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.0821579025e+09; 1.6721921775e+09; 4.6895595520e+09
1286905200; 3.9900000000e+02; 3.3197966667e+01; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.0824074991e+09; 1.6719425809e+09; 4.6895595520e+09
1286905500; 4.0199000000e+02; 1.5505855556e+01; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.0824610065e+09; 1.6718890735e+09; 4.6895595520e+09
1286905800; 4.0499000000e+02; 4.5330055556e+01; 8.6016000000e+04; 4.7538071279e+09; 0.0000000000e+00; 3.0820162082e+09; 1.6717909197e+09; 4.6895595520e+09
1286906100; 3.9702666667e+02; 1.7556555556e+01; 8.6016000000e+04; 4.7543482641e+09; 0.0000000000e+00; 3.0827005542e+09; 1.6716477099e+09; 4.6895595520e+09
1286906400; 4.0198333333e+02; 1.2347111111e+01; 8.6016000000e+04; 4.7539377630e+09; 0.0000000000e+00; 3.0822823663e+09; 1.6716553967e+09; 4.6895595520e+09
1286906700; 4.0399333333e+02; 2.6523666667e+00; 8.6016000000e+04; 4.7543487010e+09; 0.0000000000e+00; 3.0828361591e+09; 1.6715125419e+09; 4.6895595520e+09
1286907000; 3.9503000000e+02; 1.5533477778e+01; 8.6016000000e+04; 4.7541051392e+09; 0.0000000000e+00; 3.0824256990e+09; 1.6716794402e+09; 4.6895595520e+09
1286907300; 4.0197666667e+02; 1.8334111111e+01; 8.6016000000e+04; 4.7543492608e+09; 0.0000000000e+00; 3.0828284723e+09; 1.6715207885e+09; 4.6895595520e+09
1286907600; 3.9602000000e+02; 2.3689760170e+01; 8.6016000000e+04; 4.7542194449e+09; 0.0000000000e+00; 3.0824542481e+09; 1.6717651968e+09; 4.6895595520e+09
1286907900; 3.9898000000e+02; 1.4184316270e+01; 8.6016000000e+04; 4.7538813065e+09; 0.0000000000e+00; 3.0822414199e+09; 1.6716398865e+09; 4.6895595520e+09
1286908200; 4.0099333333e+02; 2.7601579116e+01; 8.6016000000e+04; 4.7542178748e+09; 0.0000000000e+00; 3.0827502933e+09; 1.6714675814e+09; 4.6895595520e+09
1286908500; 4.0299333333e+02; 1.7869366667e+01; 8.6016000000e+04; 4.7542190080e+09; 0.0000000000e+00; 3.0829193762e+09; 1.6712996318e+09; 4.6895595520e+09
1286908800; 4.0200333333e+02; 7.2520666667e+00; 8.6016000000e+04; 4.7543496431e+09; 0.0000000000e+00; 3.0829648418e+09; 1.6713848013e+09; 4.6895595520e+09
1286909100; 4.0399333333e+02; 2.6087444444e+00; 8.6016000000e+04; 4.7543623270e+09; 0.0000000000e+00; 3.0830221449e+09; 1.6713401822e+09; 4.6895595520e+09
1286909400; 4.0599333333e+02; 5.1846666667e+00; 8.6016000000e+04; 4.7543011328e+09; 0.0000000000e+00; 3.0830509124e+09; 1.6712502204e+09; 4.6895595520e+09
1286909700; 3.9902333333e+02; 4.6983222222e+00; 8.6016000000e+04; 4.7542845986e+09; 0.0000000000e+00; 3.0829489493e+09; 1.6713356493e+09; 4.6895595520e+09
1286910000; 3.9700666667e+02; 1.3713177778e+01; 8.6016000000e+04; 4.7541049207e+09; 0.0000000000e+00; 3.0827159142e+09; 1.6713890065e+09; 4.6895595520e+09
1286910300; 4.0298000000e+02; 2.9626877778e+01; 8.6016000000e+04; 4.7542186257e+09; 0.0000000000e+00; 3.0830825472e+09; 1.6711360785e+09; 4.6895595520e+09
1286910600; 3.9702000000e+02; 2.8464111111e+00; 8.6016000000e+04; 4.7538066910e+09; 0.0000000000e+00; 3.0825122475e+09; 1.6712944435e+09; 4.6895595520e+09
1286910900; 3.9799666667e+02; 3.2812222222e-01; 8.6016000000e+04; 4.7542053820e+09; 0.0000000000e+00; 3.0828287590e+09; 1.6713766229e+09; 4.6895595520e+09
1286911200; 4.0099000000e+02; 1.0409588889e+01; 8.6016000000e+04; 4.7540556732e+09; 0.0000000000e+00; 3.0827645065e+09; 1.6712911667e+09; 4.6895595520e+09
1286911500; 4.0000333333e+02; 1.4426677778e+01; 8.6016000000e+04; 4.7543490970e+09; 0.0000000000e+00; 3.0831072051e+09; 1.6712418918e+09; 4.6895595520e+09
1286911800; 3.9501666667e+02; 1.1798833333e+01; 8.6016000000e+04; 4.7538806101e+09; 0.0000000000e+00; 3.0824878353e+09; 1.6713927748e+09; 4.6895595520e+09
1286912100; 3.9699333333e+02; 9.2285666667e+00; 8.6016000000e+04; 4.7541035691e+09; 0.0000000000e+00; 3.0828858300e+09; 1.6712177391e+09; 4.6895595520e+09
1286912400; 3.9700000000e+02; 3.9452222222e+01; 8.6016000000e+04; 4.7540104260e+09; 0.0000000000e+00; 3.0828340975e+09; 1.6711763285e+09; 4.6895595520e+09
1286912700; 3.9999000000e+02; 8.5503555556e+00; 8.6016000000e+04; 4.7542060646e+09; 0.0000000000e+00; 3.0829482257e+09; 1.6712578389e+09; 4.6895595520e+09
1286913000; 4.0199333333e+02; 4.0738666667e+01; 8.6016000000e+04; 4.7542761199e+09; 0.0000000000e+00; 3.0839202065e+09; 1.6703559134e+09; 4.6895595520e+09
1286913300; 3.9901000000e+02; 8.1560000000e+00; 8.6016000000e+04; 4.7541048934e+09; 0.0000000000e+00; 3.0832743629e+09; 1.6708305306e+09; 4.6895595520e+09
1286913600; 3.9501333333e+02; 9.4984777778e+00; 8.6016000000e+04; 4.7539736849e+09; 0.0000000000e+00; 3.0831007334e+09; 1.6708729515e+09; 4.6895595520e+09
1286913900; 4.0098000000e+02; 1.2359219306e+01; 8.6016000000e+04; 4.7542181888e+09; 0.0000000000e+00; 3.0835002300e+09; 1.6707179588e+09; 4.6895595520e+09
1286914200; 4.0199333333e+02; 2.6623394927e+01; 8.6016000000e+04; 4.7542068019e+09; 0.0000000000e+00; 3.0834405376e+09; 1.6707662643e+09; 4.6895595520e+09
1286914500; 4.0200000000e+02; 1.9547319101e+01; 8.6016000000e+04; 4.7542189670e+09; 0.0000000000e+00; 3.0834727868e+09; 1.6707461803e+09; 4.6895595520e+09
1286914800; 3.9602000000e+02; 1.2277566667e+01; 8.6016000000e+04; 4.7539373261e+09; 0.0000000000e+00; 3.0830197555e+09; 1.6709175706e+09; 4.6895595520e+09
1286915100; 4.0497000000e+02; 7.9543777778e+00; 8.6016000000e+04; 4.7543487010e+09; 0.0000000000e+00; 3.0837530624e+09; 1.6705956386e+09; 4.6895595520e+09
1286915400; 3.9702666667e+02; 4.8669444444e+00; 8.6016000000e+04; 4.7540316570e+09; 0.0000000000e+00; 3.0831717444e+09; 1.6708599125e+09; 4.6895595520e+09
1286915700; 4.0298000000e+02; 1.7195400000e+01; 8.6016000000e+04; 4.7542061329e+09; 0.0000000000e+00; 3.0835045444e+09; 1.6707015885e+09; 4.6895595520e+09
1286916000; 3.9702000000e+02; 2.9646759321e+00; 8.6016000000e+04; 4.7540311791e+09; 0.0000000000e+00; 3.0831300881e+09; 1.6709010910e+09; 4.6895595520e+09
1286916300; 3.9700000000e+02; 4.4180193113e+00; 8.6016000000e+04; 4.7538800503e+09; 0.0000000000e+00; 3.0829660843e+09; 1.6709139661e+09; 4.6895595520e+09
1286916600; 3.9700000000e+02; 3.4997714233e+00; 8.6016000000e+04; 4.7542178748e+09; 0.0000000000e+00; 3.0833038268e+09; 1.6709140480e+09; 4.6895595520e+09
1286916900; 3.9600333333e+02; 6.9052666667e+00; 8.6016000000e+04; 4.7541455258e+09; 0.0000000000e+00; 3.0832478071e+09; 1.6708977186e+09; 4.6895595520e+09
1286917200; 3.9400666667e+02; 2.4748555556e+00; 8.6016000000e+04; 4.7543371503e+09; 0.0000000000e+00; 3.0833864158e+09; 1.6709507345e+09; 4.6895595520e+09
1286917500; 3.9898333333e+02; 3.3045555556e-01; 8.6016000000e+04; 4.7539377220e+09; 0.0000000000e+00; 3.0830725393e+09; 1.6708651827e+09; 4.6895595520e+09
1286917800; 3.9202333333e+02; 5.0774333333e+00; 8.6016000000e+04; 4.7541037602e+09; 0.0000000000e+00; 3.0831368055e+09; 1.6709669547e+09; 4.6895595520e+09
1286918100; 3.9399333333e+02; 7.5418111111e+00; 8.6016000000e+04; 4.7542063787e+09; 0.0000000000e+00; 3.0832145886e+09; 1.6709917901e+09; 4.6895595520e+09
1286918400; 3.9798666667e+02; 5.9785888889e+00; 8.6016000000e+04; 4.7543496021e+09; 0.0000000000e+00; 3.0835455181e+09; 1.6708040841e+09; 4.6895595520e+09
1286918700; 3.9102333333e+02; 4.6919930602e+00; 8.6016000000e+04; 4.7543500800e+09; 0.0000000000e+00; 3.0833629184e+09; 1.6709871616e+09; 4.6895595520e+09
1286919000; 3.9398000000e+02; 7.0643171591e+00; 8.6016000000e+04; 4.7538089438e+09; 0.0000000000e+00; 3.0828618547e+09; 1.6709470891e+09; 4.6895595520e+09
1286919300; 3.9998000000e+02; 2.5318786696e+00; 8.6016000000e+04; 4.7552667921e+09; 0.0000000000e+00; 3.0834381892e+09; 1.6718286029e+09; 4.6906087151e+09
1286919600; 3.9103000000e+02; 2.6628444444e+00; 8.6016000000e+04; 4.7549899981e+09; 0.0000000000e+00; 3.0829584111e+09; 1.6720315870e+09; 4.6906122240e+09
1286919900; 3.9199666667e+02; 5.1217777778e+00; 8.6016000000e+04; 4.7550829500e+09; 0.0000000000e+00; 3.0830588587e+09; 1.6720240913e+09; 4.6906122240e+09
1286920200; 3.9598666667e+02; 3.2274444444e-01; 8.6016000000e+04; 4.7550546876e+09; 0.0000000000e+00; 3.0831285999e+09; 1.6719260877e+09; 4.6906122240e+09
1286920500; 3.9500333333e+02; 7.0175555556e+00; 8.6016000000e+04; 4.7553240269e+09; 0.0000000000e+00; 3.0833737728e+09; 1.6719502541e+09; 4.6906122240e+09
1286921100; 3.9499333333e+02; 1.4840224373e+01; 8.6016000000e+04; 4.7551956855e+09; 0.0000000000e+00; 3.0832370210e+09; 1.6719586645e+09; 4.6906122240e+09
1286921400; 3.9400333333e+02; 2.7405652174e+00; 8.6016000000e+04; 4.7550632346e+09; 0.0000000000e+00; 3.0831210359e+09; 1.6719421986e+09; 4.6906122240e+09
1286921700; 3.9200666667e+02; 4.8075555556e-01; 8.6016000000e+04; 4.7550831957e+09; 0.0000000000e+00; 3.0830879812e+09; 1.6719952145e+09; 4.6906122240e+09
